place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
210,30,90.08,astate8700,Josh Jacobs,Brock Bowers,Tetairoa McMillan,Baker Mayfield,Garrett Wilson,Jaylen Warren
210,30,90.08,goazcards,Ja'Marr Chase,Alvin Kamara,Chuba Hubbard,Sam LaPorta,Michael Pittman Jr.,Daniel Jones
210,30,90.08,gabrainos,Bucky Irving,Brian Thomas,Emeka Egbuka,Baker Mayfield,Breece Hall,Kyle Pitts
214,30,90.02,krutches93,Christian McCaffrey,Tee Higgins,James Conner,Sam LaPorta,Justin Fields,Jakobi Meyers
214,30,90.02,dirtstache420,Bucky Irving,Trey McBride,Chuba Hubbard,Emeka Egbuka,Deebo Samuel,Trevor Lawrence
216,30,89.98,babystevie,De'Von Achane,Puka Nacua,Chuba Hubbard,Marvin Harrison,Drake Maye,Hunter Henry
216,30,89.98,tubinis2121,De'Von Achane,Alvin Kamara,Tee Higgins,Deebo Samuel,Tucker Kraft,Daniel Jones
218,30,89.96,tbrook3434,De'Von Achane,Brock Bowers,Emeka Egbuka,Deebo Samuel,Tua Tagovailoa,Jacory Croskey-Merritt
219,30,89.82,krutches93,De'Von Achane,Brock Bowers,Davante Adams,Courtland Sutton,DK Metcalf,Justin Fields
219,30,89.82,jamesjustin123,Bijan Robinson,Kyren Williams,Tetairoa McMillan,Ricky Pearsall,Justin Fields,Chig Okonkwo
221,30,89.8,radthad954,Bijan Robinson,Kyren Williams,Jerry Jeudy,Emeka Egbuka,Joe Flacco,Harold Fannin
222,30,89.78,copperprices,Jonathan Taylor,Brock Bowers,Terry McLaurin,Breece Hall,Michael Pittman Jr.,Daniel Jones
222,30,89.78,crblake2,Brock Bowers,Ashton Jeanty,Baker Mayfield,Emeka Egbuka,Travis Hunter,Breece Hall
224,30,89.72,chadcandles,Chase Brown,Brock Bowers,Tyreek Hill,Justin Fields,Garrett Wilson,DK Metcalf
224,30,89.72,krutches93,Josh Jacobs,Puka Nacua,Tony Pollard,Sam LaPorta,DK Metcalf,Justin Fields
226,30,89.68,sjweil9,De'Von Achane,Malik Nabers,Tetairoa McMillan,Jaxon Smith-Njigba,Tyler Warren,Daniel Jones
227,30,89.58,imagikarp,Jonathan Taylor,Mike Evans,Chuba Hubbard,Baker Mayfield,Emeka Egbuka,Zach Ertz
227,30,89.58,partyboy011,Brock Bowers,Brian Thomas,Baker Mayfield,Emeka Egbuka,J.K. Dobbins,DK Metcalf
229,30,89.42,themadbomber13,Nico Collins,Trey McBride,Jaxon Smith-Njigba,Jaylen Warren,Garrett Wilson,Justin Fields
230,30,89.38,fiddlemygooch,Chase Brown,Brock Bowers,Ricky Pearsall,Deebo Samuel,Brock Purdy,J.K. Dobbins
230,30,89.38,lee121503,De'Von Achane,George Kittle,James Conner,Jaylen Waddle,Daniel Jones,Michael Pittman Jr.
232,30,89.32,bconnelly23,Jayden Daniels,Malik Nabers,Kyren Williams,Deebo Samuel,Zach Ertz,Michael Pittman Jr.
232,30,89.32,wetlikeimbook1224,Ja'Marr Chase,David Njoku,Chuba Hubbard,Deebo Samuel,Breece Hall,Justin Fields
234,30,89.26,chadcandles,Bijan Robinson,Jaylen Warren,DK Metcalf,Garrett Wilson,Cade Otton,Aaron Rodgers
235,30,89.22,lazykid,Ashton Jeanty,Bucky Irving,Sam LaPorta,Garrett Wilson,Travis Hunter,Justin Fields
235,30,89.22,shagnastyball17,Ashton Jeanty,Mike Evans,Emeka Egbuka,Jaxon Smith-Njigba,Michael Penix,Zach Ertz
237,30,89.18,benrothlesberger,Jahmyr Gibbs,Kyren Williams,Tetairoa McMillan,Marvin Harrison,Tyler Warren,Daniel Jones
237,30,89.18,vindep,De'Von Achane,Brock Bowers,Baker Mayfield,Marvin Harrison,DK Metcalf,Jaylen Warren
239,30,89.08,pmammino18,Bijan Robinson,Brock Bowers,Jaxon Smith-Njigba,Calvin Ridley,Drake Maye,Garrett Wilson
239,30,89.08,danjpreciado,De'Von Achane,Trey McBride,Kyren Williams,Emeka Egbuka,Drake Maye,Jakobi Meyers
241,30,89.02,kpark829,De'Von Achane,Malik Nabers,Tony Pollard,Emeka Egbuka,Tyler Warren,Michael Penix
241,30,89.02,tbbucs02,Bucky Irving,Tyreek Hill,Emeka Egbuka,Breece Hall,Kyle Pitts,Michael Penix
243,30,88.92,chessliam,Jayden Daniels,George Kittle,Kyren Williams,DK Metcalf,Deebo Samuel,Breece Hall
243,30,88.92,npamlanye,Ja'Marr Chase,Kyren Williams,George Kittle,Garrett Wilson,Justin Fields,Jaylen Warren
243,30,88.92,drapp,Jonathan Taylor,Ashton Jeanty,David Njoku,Emeka Egbuka,DK Metcalf,Justin Fields
243,30,88.92,rydoc21,Bucky Irving,George Kittle,Jaxon Smith-Njigba,Marvin Harrison,Kyler Murray,Travis Etienne Jr.
247,30,88.88,danjpreciado,Bijan Robinson,James Conner,Tee Higgins,Baker Mayfield,Deebo Samuel,Hunter Henry
248,30,88.86,chadcandles,Chase Brown,Jaylen Warren,DK Metcalf,Tucker Kraft,Garrett Wilson,Aaron Rodgers
249,30,88.82,pookiepookster,Bucky Irving,Trey McBride,Tetairoa McMillan,Marvin Harrison,Ricky Pearsall,Justin Fields
249,30,88.82,chrisstan2,De'Von Achane,Kyren Williams,Tetairoa McMillan,Deebo Samuel,Justin Fields,Mason Taylor
251,30,88.78,lineofscrimmage,Josh Jacobs,James Conner,Tyler Warren,Jaylen Waddle,Daniel Jones,Michael Pittman Jr.
251,30,88.78,fflinx,Chase Brown,Mike Evans,Emeka Egbuka,Baker Mayfield,Breece Hall,Kyle Pitts
253,30,88.68,mathology,Jonathan Taylor,Brock Bowers,Chuba Hubbard,Ricky Pearsall,Deebo Samuel,Drake Maye
254,30,88.62,gpngc,Bucky Irving,Drake London,Jaxon Smith-Njigba,Deebo Samuel,Michael Penix,Hunter Henry
254,30,88.62,gagliope,Jayden Daniels,Malik Nabers,Chuba Hubbard,Marvin Harrison,Garrett Wilson,Brenton Strange
256,30,88.58,gforgumby,Christian McCaffrey,Josh Jacobs,David Njoku,Calvin Ridley,Michael Pittman Jr.,Daniel Jones
256,30,88.58,awe419,Chase Brown,Bucky Irving,David Njoku,Marvin Harrison,Daniel Jones,Jakobi Meyers
258,30,88.52,dbaggot3,Josh Jacobs,Trey McBride,Tetairoa McMillan,TreVeyon Henderson,Garrett Wilson,Justin Fields
258,30,88.52,urbanik,Jahmyr Gibbs,Ashton Jeanty,Emeka Egbuka,Evan Engram,Ricky Pearsall,Justin Fields
258,30,88.52,lofireball15,Bijan Robinson,James Conner,Tyreek Hill,Marvin Harrison,Evan Engram,Justin Fields
261,30,88.48,jtomcufcik,Bucky Irving,Drake London,Emeka Egbuka,Jaylen Warren,Baker Mayfield,Kyle Pitts
261,30,88.48,jewishmccaffrey,Bijan Robinson,Puka Nacua,Tyreek Hill,Ricky Pearsall,Tyler Warren,Brock Purdy
263,30,88.42,perriguru4,De'Von Achane,Puka Nacua,Jaxon Smith-Njigba,Marvin Harrison,Tucker Kraft,Jordan Love
263,30,88.42,gforgumby,Jahmyr Gibbs,Alvin Kamara,Davante Adams,Garrett Wilson,Justin Fields,Zach Ertz
263,30,88.42,dsherman318,Jayden Daniels,Amon-Ra St. Brown,Chuba Hubbard,Sam LaPorta,Breece Hall,Garrett Wilson
266,30,88.4,couponsonly,De'Von Achane,Puka Nacua,Kyren Williams,Sam LaPorta,Jared Goff,Deebo Samuel
267,30,88.38,johann98890,Josh Jacobs,Trey McBride,Baker Mayfield,Emeka Egbuka,Garrett Wilson,Jauan Jennings
267,30,88.38,bestballviper,Christian McCaffrey,James Conner,Tetairoa McMillan,Tyler Warren,Davante Adams,Daniel Jones
269,30,88.32,chris,Jayden Daniels,Puka Nacua,Chuba Hubbard,Sam LaPorta,Deebo Samuel,Rhamondre Stevenson
269,30,88.32,mikec6212,Jayden Daniels,Puka Nacua,TreVeyon Henderson,Emeka Egbuka,DK Metcalf,Zach Ertz
271,30,88.28,gpngc,Bijan Robinson,Mike Evans,Kenneth Walker III,Tucker Kraft,Daniel Jones,Michael Pittman Jr.
271,30,88.28,carpark03,Jahmyr Gibbs,George Kittle,Jaxon Smith-Njigba,Travis Etienne Jr.,Brock Purdy,Michael Pittman Jr.
271,30,88.28,danjpreciado,Chase Brown,Brock Bowers,Alvin Kamara,Emeka Egbuka,DK Metcalf,Brock Purdy
274,30,88.2,bquerbes,Bijan Robinson,Tyreek Hill,Chuba Hubbard,Emeka Egbuka,Sam LaPorta,Jared Goff
275,30,88.18,spartan,Brock Bowers,Josh Jacobs,Emeka Egbuka,TreVeyon Henderson,Jakobi Meyers,Geno Smith
275,30,88.18,fflinx,Christian McCaffrey,George Kittle,Chuba Hubbard,Deebo Samuel,Brock Purdy,Calvin Ridley
275,30,88.18,awe419,Christian McCaffrey,Alvin Kamara,David Njoku,Emeka Egbuka,Drake Maye,Jakobi Meyers
278,30,88.12,npamlanye,Jonathan Taylor,Tee Higgins,Kyren Williams,Garrett Wilson,Justin Fields,Zach Ertz
278,30,88.12,urbanik,Brian Thomas,Ashton Jeanty,David Njoku,Jaxon Smith-Njigba,Justin Fields,Garrett Wilson
280,30,88.08,mikec6212,Christian McCaffrey,Emeka Egbuka,Baker Mayfield,Ricky Pearsall,Tyrone Tracy,Brenton Strange
281,30,88.02,woodoggy15,Chase Brown,Josh Jacobs,Garrett Wilson,Justin Fields,DK Metcalf,Evan Engram
282,30,87.98,roncoker,Jahmyr Gibbs,George Kittle,Kyren Williams,Emeka Egbuka,Brock Purdy,Jakobi Meyers
283,30,87.92,iceyffb,Chase Brown,Alvin Kamara,Courtland Sutton,Jaxon Smith-Njigba,Evan Engram,Justin Fields
283,30,87.92,beriov,Jayden Daniels,George Kittle,Chuba Hubbard,TreVeyon Henderson,Deebo Samuel,Jakobi Meyers
285,30,87.88,huffy09,Trey McBride,Josh Jacobs,Courtland Sutton,Terry McLaurin,Daniel Jones,Michael Pittman Jr.
285,30,87.88,thewood1105,De'Von Achane,Brock Bowers,Chuba Hubbard,Jaxon Smith-Njigba,Geno Smith,DK Metcalf
287,30,87.82,rbabs24,Bijan Robinson,Amon-Ra St. Brown,Chuba Hubbard,Tyler Warren,Matthew Golden,Justin Fields
287,30,87.82,danjpreciado,Drake London,Bucky Irving,David Njoku,Marvin Harrison,Justin Fields,Breece Hall
287,30,87.82,lofireball15,Jayden Daniels,Ashton Jeanty,James Conner,Courtland Sutton,Deebo Samuel,Zach Ertz
287,30,87.82,mathology,De'Von Achane,Puka Nacua,Chuba Hubbard,Deebo Samuel,Trevor Lawrence,Brenton Strange
291,30,87.72,berettajames,Bijan Robinson,Amon-Ra St. Brown,Tee Higgins,Emeka Egbuka,Kyle Pitts,Michael Penix
292,30,87.68,thegrownsimba,Chase Brown,Josh Jacobs,Jerry Jeudy,Jaxon Smith-Njigba,Daniel Jones,Hunter Henry
292,30,87.68,fflinx,Malik Nabers,Josh Jacobs,Baker Mayfield,Emeka Egbuka,Zach Ertz,DK Metcalf
292,30,87.68,gpngc,Bijan Robinson,George Kittle,Jaxon Smith-Njigba,Jaylen Waddle,Brock Purdy,Travis Etienne Jr.
295,30,87.62,rydoc21,Jayden Daniels,James Conner,Emeka Egbuka,Jaylen Waddle,Kyle Pitts,Deebo Samuel
295,30,87.62,krutches93,De'Von Achane,Drake London,Tony Pollard,Emeka Egbuka,Zach Ertz,Michael Penix
297,30,87.58,beriov,Bucky Irving,Trey McBride,Baker Mayfield,Emeka Egbuka,TreVeyon Henderson,Jakobi Meyers
297,30,87.58,noahwhit47,Jonathan Taylor,James Conner,David Njoku,Baker Mayfield,Deebo Samuel,Michael Pittman Jr.
297,30,87.58,thegrownsimba,Chase Brown,Trey McBride,Jerry Jeudy,Jaxon Smith-Njigba,Jaylen Warren,Daniel Jones
297,30,87.58,qbtheking22,Jonathan Taylor,Drake London,Baker Mayfield,Emeka Egbuka,Tucker Kraft,Cedric Tillman
301,30,87.52,danjpreciado,Jonathan Taylor,Puka Nacua,Tee Higgins,Sam LaPorta,Jaylen Warren,Justin Fields
302,30,87.48,steveb1164,Jahmyr Gibbs,George Kittle,Chuba Hubbard,Ricky Pearsall,Brock Purdy,Garrett Wilson
302,30,87.48,cfeterl,Christian McCaffrey,Amon-Ra St. Brown,George Kittle,Baker Mayfield,Breece Hall,Jakobi Meyers
304,30,87.46,chris,Bijan Robinson,Alvin Kamara,Amon-Ra St. Brown,Sam LaPorta,DK Metcalf,Aaron Rodgers
305,30,87.42,ahodaniel,Jayden Daniels,Alvin Kamara,Emeka Egbuka,Tyler Warren,Deebo Samuel,Cooper Kupp
305,30,87.42,bbro75,Bucky Irving,Ashton Jeanty,David Njoku,Marvin Harrison,Deebo Samuel,Michael Penix
305,30,87.42,danjpreciado,Bucky Irving,James Conner,Courtland Sutton,Kyler Murray,Garrett Wilson,Zach Ertz
305,30,87.42,bolttjm,Puka Nacua,Ashton Jeanty,Terry McLaurin,Tyler Warren,Justin Fields,Cedric Tillman
305,30,87.42,babystevie,Nico Collins,Brian Thomas,Sam LaPorta,Breece Hall,Justin Fields,Garrett Wilson
310,30,87.38,jakemb7,Drake London,Malik Nabers,Emeka Egbuka,Baker Mayfield,Breece Hall,Hunter Henry
310,30,87.38,bustersboys,Ashton Jeanty,De'Von Achane,Emeka Egbuka,Jaxon Smith-Njigba,Hunter Henry,Drake Maye
312,30,87.32,sonofkong,Ja'Marr Chase,Alvin Kamara,James Conner,Justin Fields,Garrett Wilson,Zach Ertz
312,30,87.32,keysersoze13,Bucky Irving,Ashton Jeanty,Tetairoa McMillan,Marvin Harrison,Kyle Pitts,Justin Fields
312,30,87.32,danjpreciado,Jayden Daniels,Trey McBride,Chuba Hubbard,Courtland Sutton,Jaylen Warren,Jakobi Meyers
312,30,87.32,takingdollers,De'Von Achane,George Kittle,Jameson Williams,Garrett Wilson,Justin Fields,Stefon Diggs
316,30,87.28,highflyer2727,Brian Thomas,Trey McBride,Courtland Sutton,Baker Mayfield,Jaylen Warren,Deebo Samuel
316,30,87.28,bashbarti,Christian McCaffrey,Mike Evans,Chuba Hubbard,Jaxon Smith-Njigba,Sam LaPorta,Brock Purdy
316,30,87.28,mikec6212,Bijan Robinson,Emeka Egbuka,Baker Mayfield,Tyrone Tracy,Sam LaPorta,Travis Hunter
319,30,87.18,hryn001,Christian McCaffrey,Malik Nabers,Baker Mayfield,Jaylen Warren,Deebo Samuel,Pat Freiermuth
320,30,87.16,gforgumby,Bijan Robinson,James Conner,Tyreek Hill,DK Metcalf,Tyler Warren,Aaron Rodgers
321,30,87.12,jmanharth,Brock Bowers,Drake London,Terry McLaurin,Emeka Egbuka,Breece Hall,Michael Penix
321,30,87.12,drapp,Jonathan Taylor,Brock Bowers,Tony Pollard,Davante Adams,Garrett Wilson,Justin Fields
321,30,87.12,blake52,Malik Nabers,Brock Bowers,Emeka Egbuka,Ricky Pearsall,Michael Penix,David Montgomery
321,30,87.12,tubinis2121,Nico Collins,Drake London,Emeka Egbuka,Sam LaPorta,Travis Etienne Jr.,Michael Penix
321,30,87.12,shagnastyball17,Christian McCaffrey,Kyren Williams,Tyreek Hill,Kyler Murray,Deebo Samuel,Juwan Johnson
321,30,87.12,kuruc711,Jahmyr Gibbs,Brock Bowers,Tee Higgins,Jaxon Smith-Njigba,Courtland Sutton,Justin Fields
327,30,87.08,thegrownsimba,Jonathan Taylor,Brock Bowers,Tony Pollard,Jerry Jeudy,Daniel Jones,Michael Pittman Jr.
327,30,87.08,poweredby,Ashton Jeanty,Puka Nacua,Tyler Warren,Emeka Egbuka,Drake Maye,Stefon Diggs
329,30,87.02,tricky8181,Bijan Robinson,Alvin Kamara,Joe Burrow,Marvin Harrison,Deebo Samuel,Kyle Pitts
330,30,86.98,jtmckenzi,Chase Brown,Josh Jacobs,Jaxon Smith-Njigba,Emeka Egbuka,Drake Maye,Hunter Henry
330,30,86.98,bwells,Chase Brown,Brian Thomas,Emeka Egbuka,Baker Mayfield,Ricky Pearsall,Kyle Pitts
330,30,86.98,gbarny,Brock Bowers,Puka Nacua,Chuba Hubbard,TreVeyon Henderson,Ricky Pearsall,Brock Purdy
333,30,86.92,jxrxdscasket,Jayden Daniels,Alvin Kamara,Kyren Williams,Marvin Harrison,Tyler Warren,Jakobi Meyers
334,30,86.88,nez,Nico Collins,Puka Nacua,Tucker Kraft,Tetairoa McMillan,Travis Etienne Jr.,Daniel Jones
334,30,86.88,futurestate,Josh Jacobs,James Conner,Emeka Egbuka,Baker Mayfield,Brenton Strange,Chris Olave
336,30,86.82,ffdisher,Jayden Daniels,Ashton Jeanty,Sam LaPorta,Breece Hall,Garrett Wilson,DK Metcalf
336,30,86.82,chadcandles,Chase Brown,Alvin Kamara,Jaxon Smith-Njigba,Courtland Sutton,Justin Fields,Mason Taylor
336,30,86.82,badfish64,Chase Brown,Puka Nacua,Courtland Sutton,RJ Harvey,Zach Ertz,Michael Penix
336,30,86.82,babyjay207,Jayden Daniels,George Kittle,Chuba Hubbard,Marvin Harrison,Tyler Warren,Ricky Pearsall
336,30,86.82,gabrainos,Bucky Irving,Drake London,Emeka Egbuka,Marvin Harrison,Evan Engram,Michael Penix
336,30,86.82,drapp,Bucky Irving,Puka Nacua,David Njoku,Marvin Harrison,Kyler Murray,Travis Etienne Jr.
342,30,86.72,whodeysss,Jahmyr Gibbs,Alvin Kamara,David Njoku,DK Metcalf,Garrett Wilson,Justin Fields
342,30,86.72,artilleryfrost,Christian McCaffrey,Kyren Williams,Jerry Jeudy,Jameson Williams,Tyler Warren,Justin Fields
342,30,86.72,toonice420,Chase Brown,Drake London,Chuba Hubbard,Marvin Harrison,Evan Engram,Justin Fields
345,30,86.62,crblake2,Jayden Daniels,Puka Nacua,Chuba Hubbard,Marvin Harrison,Zach Ertz,Travis Hunter
345,30,86.62,moneymikex7,Malik Nabers,Puka Nacua,Chuba Hubbard,Kyler Murray,Marvin Harrison,Hunter Henry
345,30,86.62,chris,Jayden Daniels,Trey McBride,Kenneth Walker III,Emeka Egbuka,Deebo Samuel,Ricky Pearsall
348,30,86.58,copperprices,Jahmyr Gibbs,Puka Nacua,Kenneth Walker III,Tyler Warren,Jakobi Meyers,Daniel Jones
348,30,86.58,lee121503,Jonathan Taylor,Mike Evans,Kyren Williams,Emeka Egbuka,Baker Mayfield,Zach Ertz
350,30,86.56,dmlarson,Bijan Robinson,Alvin Kamara,Tetairoa McMillan,Emeka Egbuka,Tyler Warren,Bryce Young
351,30,86.48,copperprices,De'Von Achane,Brock Bowers,Chuba Hubbard,Courtland Sutton,Stefon Diggs,Geno Smith
351,30,86.48,teddyonfetti,Jonathan Taylor,George Kittle,Kyren Williams,Jakobi Meyers,Deebo Samuel,Geno Smith
351,30,86.48,peteroverzet,Christian McCaffrey,George Kittle,Tyreek Hill,Brock Purdy,Breece Hall,Michael Pittman Jr.
354,30,86.42,chadcandles,Drake London,Brock Bowers,TreVeyon Henderson,Jaylen Warren,Deebo Samuel,Michael Penix
354,30,86.42,lenkeith,Bucky Irving,Malik Nabers,Tetairoa McMillan,Emeka Egbuka,Kyle Pitts,Michael Penix
354,30,86.42,ez116,Jonathan Taylor,Drake London,Chuba Hubbard,Emeka Egbuka,Michael Penix,Evan Engram
357,30,86.38,bluenole,Christian McCaffrey,Puka Nacua,Tetairoa McMillan,Baker Mayfield,Tyler Warren,Travis Hunter
357,30,86.38,chris,De'Von Achane,Trey McBride,Jerry Jeudy,Emeka Egbuka,Ricky Pearsall,Brock Purdy
359,30,86.32,zachaustin67,Chase Brown,Drake London,Chuba Hubbard,Jaxon Smith-Njigba,Kyle Pitts,Michael Penix
359,30,86.32,fflinx,Jahmyr Gibbs,George Kittle,Chuba Hubbard,Davante Adams,Ricky Pearsall,Justin Fields
361,30,86.28,chessliam,Brian Thomas,Puka Nacua,Baker Mayfield,Emeka Egbuka,Breece Hall,Cade Otton
361,30,86.28,whodeysss,Brock Bowers,Puka Nacua,Jerry Jeudy,Jaxon Smith-Njigba,Jaylen Warren,Geno Smith
363,30,86.22,chadcandles,Jayden Daniels,James Conner,Chuba Hubbard,Deebo Samuel,DK Metcalf,Brenton Strange
363,30,86.22,nez,Ashton Jeanty,Puka Nacua,Marvin Harrison,Kyler Murray,J.K. Dobbins,Kyle Pitts
365,30,86.18,billyhaze,Bijan Robinson,George Kittle,TreVeyon Henderson,Baker Mayfield,Jameson Williams,Garrett Wilson
366,30,86.12,shagnastyball17,Jayden Daniels,Trey McBride,Chuba Hubbard,Courtland Sutton,Deebo Samuel,Travis Hunter
366,30,86.12,tmoneyttime1,Bucky Irving,Drake London,Jerry Jeudy,Emeka Egbuka,Kyle Pitts,Michael Penix
366,30,86.12,tgill1790,Jayden Daniels,Malik Nabers,Chuba Hubbard,Marvin Harrison,Tucker Kraft,Breece Hall
366,30,86.12,igreacen,Bijan Robinson,Joe Burrow,Chuba Hubbard,DK Metcalf,Deebo Samuel,Zach Ertz
370,30,86.08,willisisawesome,Christian McCaffrey,Mike Evans,Baker Mayfield,Tyler Warren,DK Metcalf,Breece Hall
370,30,86.08,krutches93,Chase Brown,Brock Bowers,Tony Pollard,Emeka Egbuka,Jakobi Meyers,Geno Smith
370,30,86.08,soulja369,Brian Thomas,Brock Bowers,Courtland Sutton,Baker Mayfield,TreVeyon Henderson,Garrett Wilson
370,30,86.08,andrewcrimm,Baker Mayfield,Bucky Irving,Chuba Hubbard,Jaxon Smith-Njigba,DK Metcalf,Kyle Pitts
374,30,86.04,danjpreciado,Christian McCaffrey,Alvin Kamara,David Njoku,Emeka Egbuka,Bo Nix,Garrett Wilson
375,30,85.92,win,Bucky Irving,Drake London,Jaxon Smith-Njigba,Marvin Harrison,Kyle Pitts,Michael Penix
375,30,85.92,jakereally,Jayden Daniels,Trey McBride,Kyren Williams,Jaxon Smith-Njigba,Garrett Wilson,Kyle Pitts
375,30,85.92,ronjoon,Bucky Irving,Alvin Kamara,Marvin Harrison,Sam LaPorta,Calvin Ridley,Justin Fields
375,30,85.92,mpv4mvp,Chase Brown,Drake London,Tetairoa McMillan,Emeka Egbuka,Kyle Pitts,Michael Penix
379,30,85.88,awe419,Christian McCaffrey,George Kittle,Tyreek Hill,Garrett Wilson,Brock Purdy,Jaylen Warren
380,30,85.82,awe419,De'Von Achane,Alvin Kamara,David Njoku,Marvin Harrison,Kyler Murray,Garrett Wilson
380,30,85.82,afuruyama,De'Von Achane,Alvin Kamara,David Njoku,Marvin Harrison,Kyler Murray,Garrett Wilson
382,30,85.78,danieldannydan,Christian McCaffrey,Puka Nacua,Chuba Hubbard,Terry McLaurin,Brock Purdy,Zach Ertz
382,30,85.78,xcheerful,Chase Brown,Puka Nacua,Jerry Jeudy,Emeka Egbuka,Drake Maye,Hunter Henry
382,30,85.78,imagikarp,James Conner,Puka Nacua,Baker Mayfield,Emeka Egbuka,Jerome Ford,Zach Ertz
382,30,85.78,fullyloaded,Jahmyr Gibbs,Trey McBride,Chuba Hubbard,Jaxon Smith-Njigba,Deebo Samuel,Drake Maye
382,30,85.78,awe419,De'Von Achane,Mike Evans,David Njoku,Marvin Harrison,Jaylen Warren,Daniel Jones
382,30,85.78,tonysprocket,De'Von Achane,Trey McBride,Chuba Hubbard,Ricky Pearsall,Brock Purdy,Jakobi Meyers
388,30,85.76,gpngc,Bijan Robinson,Tetairoa McMillan,Chuba Hubbard,Deebo Samuel,Kyle Pitts,Bryce Young
389,30,85.72,oliver0317,Chase Brown,Malik Nabers,Tetairoa McMillan,Emeka Egbuka,Evan Engram,Justin Fields
389,30,85.72,ahodaniel,Jayden Daniels,Ashton Jeanty,Courtland Sutton,Deebo Samuel,DK Metcalf,Zach Ertz
389,30,85.72,ecoxer10,Chase Brown,Drake London,Jerry Jeudy,Emeka Egbuka,Michael Penix,Kyle Pitts
389,30,85.72,justinmacmahan,Christian McCaffrey,Trey McBride,Kenneth Walker III,Marvin Harrison,Chris Olave,Justin Fields
389,30,85.72,danjpreciado,De'Von Achane,Ashton Jeanty,Tyreek Hill,Marvin Harrison,Justin Fields,Hunter Henry
394,30,85.7,ingelx,Bijan Robinson,Kyren Williams,Amon-Ra St. Brown,Emeka Egbuka,Sam LaPorta,Jared Goff
394,30,85.7,nf42,Bijan Robinson,Ashton Jeanty,Emeka Egbuka,Jaxon Smith-Njigba,Tyler Warren,Sam Darnold
396,30,85.68,huffy09,Christian McCaffrey,James Conner,Tee Higgins,Tyler Warren,Chris Olave,Daniel Jones
396,30,85.68,ez116,Christian McCaffrey,George Kittle,Kyren Williams,Marvin Harrison,Brock Purdy,Stefon Diggs
398,30,85.62,thegrownsimba,Josh Jacobs,Trey McBride,Tony Pollard,Davante Adams,Garrett Wilson,Justin Fields
398,30,85.62,shappy71,Bucky Irving,Drake London,Jerry Jeudy,Marvin Harrison,Kyle Pitts,Justin Fields
398,30,85.62,lee121503,Jonathan Taylor,Alvin Kamara,Tetairoa McMillan,Jaxon Smith-Njigba,Brenton Strange,Justin Fields
401,30,85.58,tgill1790,Chase Brown,Puka Nacua,Chuba Hubbard,Baker Mayfield,Evan Engram,Ricky Pearsall
401,30,85.58,jtmckenzi,Jonathan Taylor,Mike Evans,Chuba Hubbard,Baker Mayfield,Deebo Samuel,Hunter Henry
401,30,85.58,chris,Christian McCaffrey,George Kittle,Kyren Williams,Emeka Egbuka,Matthew Golden,Brock Purdy
401,30,85.58,troyo56,Brian Thomas,Drake London,Baker Mayfield,Emeka Egbuka,Breece Hall,Brenton Strange
405,30,85.52,bigjon,De'Von Achane,James Conner,Joe Burrow,Emeka Egbuka,Deebo Samuel,Hunter Henry
405,30,85.52,ez116,Jonathan Taylor,Puka Nacua,Chuba Hubbard,Jaxon Smith-Njigba,Tucker Kraft,Jordan Love
405,30,85.52,jewishmccaffrey,Josh Jacobs,Malik Nabers,Chuba Hubbard,Davante Adams,Justin Fields,Kyle Pitts
405,30,85.52,jgfc,Christian McCaffrey,Ashton Jeanty,David Njoku,Marvin Harrison,Deebo Samuel,Jordan Love
405,30,85.52,sickodank,Chase Brown,Drake London,Jaxon Smith-Njigba,Emeka Egbuka,Michael Penix,Chig Okonkwo
410,30,85.48,krutches93,Josh Jacobs,Puka Nacua,Tony Pollard,Emeka Egbuka,Drake Maye,Hunter Henry
410,30,85.48,chris,Josh Jacobs,Trey McBride,Jerry Jeudy,Emeka Egbuka,Jakobi Meyers,Geno Smith
412,30,85.42,jmanharth,Bijan Robinson,Drake London,Alvin Kamara,Marvin Harrison,Kyler Murray,Brenton Strange
412,30,85.42,bingbongboy,Chase Brown,Malik Nabers,Terry McLaurin,Emeka Egbuka,Tucker Kraft,Justin Fields
414,30,85.38,btk2022,Chase Brown,Drake London,Baker Mayfield,Marvin Harrison,Breece Hall,Zach Ertz
414,30,85.38,vindep,Josh Jacobs,Puka Nacua,Tony Pollard,Baker Mayfield,Jakobi Meyers,Zach Ertz
414,30,85.38,vindep,Josh Jacobs,Puka Nacua,Tony Pollard,Baker Mayfield,Jakobi Meyers,Zach Ertz
417,30,85.28,awe419,Bijan Robinson,Tyreek Hill,David Njoku,DK Metcalf,Jaylen Warren,Daniel Jones
417,30,85.28,mdeak1388,Bijan Robinson,Ashton Jeanty,Jerry Jeudy,Emeka Egbuka,Brock Purdy,Chig Okonkwo
