place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
211,30,99.52,lolhotdogz,Bucky Irving,Rome Odunze,George Pickens,Jake Ferguson,Caleb Williams,J.K. Dobbins
212,30,99.44,kuruc711,Jalen Hurts,Trey McBride,Jaylen Warren,Garrett Wilson,Travis Etienne Jr.,DeVonta Smith
213,30,99.42,patrickbarnesyoutube,Jaxon Smith-Njigba,Nico Collins,Ladd McConkey,Travis Etienne Jr.,Drake Maye,Hunter Henry
213,30,99.42,cgeeeeee,Jordan Mason,Kenneth Walker III,Juwan Johnson,Keenan Allen,Bo Nix,Courtland Sutton
213,30,99.42,thewood1105,Jonathan Taylor,Mike Evans,Ashton Jeanty,Garrett Wilson,Baker Mayfield,T.J. Hockenson
216,30,99.32,rydoc21,Bucky Irving,Nico Collins,Tetairoa McMillan,Kenneth Walker III,Hunter Henry,Drake Maye
217,30,99.26,danjpreciado,Jonathan Taylor,Davante Adams,Tony Pollard,Juwan Johnson,Jakobi Meyers,Geno Smith
217,30,99.26,awe419,Jordan Mason,Trey McBride,Chuba Hubbard,Garrett Wilson,Kyler Murray,Courtland Sutton
219,30,99.24,names,Jonathan Taylor,Jalen Hurts,Tetairoa McMillan,DK Metcalf,Kyle Pitts,DeVonta Smith
220,30,99.22,bashbarti,Jonathan Taylor,Javonte Williams,Mike Evans,Garrett Wilson,Baker Mayfield,Dallas Goedert
221,30,99.14,tubinis2121,Bijan Robinson,Jalen Hurts,Kenneth Walker III,Garrett Wilson,Juwan Johnson,Emeka Egbuka
222,30,99.02,thewood1105,Bucky Irving,Rome Odunze,Chuba Hubbard,DK Metcalf,Caleb Williams,Hunter Henry
223,30,98.96,hotsizauce,Jonathan Taylor,Kenneth Walker III,Brian Thomas,Jakobi Meyers,Geno Smith,Dallas Goedert
224,30,98.94,lolhotdogz,Puka Nacua,Jalen Hurts,Mike Evans,Jake Ferguson,Jaylen Warren,DeVonta Smith
224,30,98.94,hdjdhdjdjsk,Puka Nacua,Jalen Hurts,Kenneth Walker III,A.J. Brown,Kyle Pitts,D'Andre Swift
226,30,98.82,kcpolack,Jonathan Taylor,Kenneth Walker III,Brian Thomas,A.J. Brown,Kyle Pitts,Baker Mayfield
226,30,98.82,nez,Jordan Mason,Nico Collins,Kyren Williams,A.J. Brown,Zach Ertz,Bo Nix
226,30,98.82,manaray31,Justin Jefferson,Jordan Mason,Jake Ferguson,D.J. Moore,Jaylen Warren,Caleb Williams
229,30,98.74,ez116,Puka Nacua,Jalen Hurts,Brian Thomas,Jake Ferguson,Omarion Hampton,D'Andre Swift
229,30,98.74,patrickbarnesyoutube,Bucky Irving,Jalen Hurts,Tony Pollard,Deebo Samuel,DeVonta Smith,Hunter Henry
229,30,98.74,mikec6212,Puka Nacua,Jalen Hurts,Kenneth Walker III,Jacory Croskey-Merritt,T.J. Hockenson,Quentin Johnston
232,30,98.72,splaskon,Trey McBride,Nico Collins,D.J. Moore,Caleb Williams,Travis Etienne Jr.,Quinshon Judkins
232,30,98.72,crblake2,Jonathan Taylor,Brian Thomas,Jaylen Warren,Jakobi Meyers,Caleb Williams,T.J. Hockenson
234,30,98.64,carpark03,Puka Nacua,Jalen Hurts,Kyren Williams,Travis Etienne Jr.,DeVonta Smith,David Njoku
235,30,98.62,cowboys282,Jonathan Taylor,Davante Adams,George Pickens,D.J. Moore,Jake Ferguson,Bo Nix
236,30,98.54,justforfunzo,Ja'Marr Chase,Jalen Hurts,A.J. Brown,Kyren Williams,Travis Etienne Jr.,T.J. Hockenson
236,30,98.54,jasta29,Bucky Irving,Jalen Hurts,Tony Pollard,A.J. Brown,Courtland Sutton,Harold Fannin
238,30,98.52,ez116,Bijan Robinson,Tyler Warren,Jordan Mason,Garrett Wilson,Daniel Jones,Courtland Sutton
239,30,98.44,gabrainos,Puka Nacua,Jalen Hurts,A.J. Brown,Travis Etienne Jr.,Emeka Egbuka,Chig Okonkwo
239,30,98.44,hotsizauce,Puka Nacua,Jalen Hurts,Breece Hall,Juwan Johnson,Keenan Allen,Courtland Sutton
241,30,98.42,chocotaco,Bucky Irving,Nico Collins,Jake Ferguson,Kyren Williams,Garrett Wilson,Daniel Jones
241,30,98.42,kuruc711,Jonathan Taylor,Ashton Jeanty,George Pickens,T.J. Hockenson,Daniel Jones,Michael Pittman Jr.
241,30,98.42,kcpolack,Bucky Irving,Nico Collins,Omarion Hampton,Baker Mayfield,Garrett Wilson,Chig Okonkwo
241,30,98.42,egreenmonster,Bucky Irving,Jaxon Smith-Njigba,James Conner,Jake Ferguson,Garrett Wilson,Justin Fields
245,30,98.36,jdwwdjjosh,Jaxon Smith-Njigba,Nico Collins,Tony Pollard,Jake Ferguson,Omarion Hampton,C.J. Stroud
246,30,98.34,babystevie,Puka Nacua,Jalen Hurts,A.J. Brown,Travis Etienne Jr.,DK Metcalf,Dallas Goedert
246,30,98.34,d4ve,Justin Jefferson,Jalen Hurts,Tony Pollard,Jake Ferguson,Jauan Jennings,DeVonta Smith
248,30,98.32,d4rksh33p,Justin Jefferson,Davante Adams,Jaylen Warren,Garrett Wilson,Drake Maye,Hunter Henry
249,30,98.24,dmlarson,Jordan Mason,Jalen Hurts,A.J. Brown,Tony Pollard,Ja'Tavion Sanders,Chris Olave
250,30,98.18,mikec6212,Nico Collins,Kenneth Walker III,Jake Ferguson,Ricky Pearsall,Travis Etienne Jr.,Brock Purdy
251,30,98.16,chris,Puka Nacua,Brock Bowers,Kenneth Walker III,A.J. Brown,Jacory Croskey-Merritt,Geno Smith
252,30,98.14,danjpreciado,Jonathan Taylor,Jalen Hurts,Alvin Kamara,DK Metcalf,Zach Ertz,Ricky Pearsall
252,30,98.14,aaronjh22,Ja'Marr Chase,Jalen Hurts,Kenneth Walker III,Garrett Wilson,Dallas Goedert,Quinshon Judkins
254,30,98.1,tubinis2121,Puka Nacua,Jordan Mason,Ladd McConkey,Jake Ferguson,Justin Herbert,Courtland Sutton
255,30,98.08,ez116,Bijan Robinson,Brian Thomas,Jordan Mason,Garrett Wilson,Jake Ferguson,Justin Fields
256,30,97.92,dmlarson,Jordan Mason,Javonte Williams,Mike Evans,D.J. Moore,Caleb Williams,T.J. Hockenson
256,30,97.92,tmoneyttime1,Jordan Mason,Trey McBride,Garrett Wilson,Jaylen Warren,Daniel Jones,Ricky Pearsall
258,30,97.82,brandmiller,Jonathan Taylor,Ladd McConkey,Alvin Kamara,Jake Ferguson,Drake Maye,Garrett Wilson
258,30,97.82,revolutionarytechnology,Puka Nacua,Rome Odunze,Ladd McConkey,Kyren Williams,Caleb Williams,T.J. Hockenson
260,30,97.74,manaray31,Jonathan Taylor,Rome Odunze,George Pickens,Kenneth Walker III,Dak Prescott,Kyle Pitts
260,30,97.74,schmoe330,Jalen Hurts,Davante Adams,Kyren Williams,Dallas Goedert,Travis Etienne Jr.,Keenan Allen
262,30,97.72,gmeholder,Bucky Irving,Drake London,Tony Pollard,D.J. Moore,Caleb Williams,Hunter Henry
262,30,97.72,chris,Ja'Marr Chase,Rome Odunze,Tony Pollard,Jaylen Warren,Caleb Williams,Hunter Henry
264,30,97.7,kuruc711,Jonathan Taylor,Chase Brown,Ladd McConkey,Justin Herbert,Ricky Pearsall,Hunter Henry
265,30,97.64,berettajames,Christian McCaffrey,Davante Adams,Jalen Hurts,Chris Olave,Dallas Goedert,DeVonta Smith
266,30,97.62,dhudurg76,Nico Collins,Drake London,Kyren Williams,Baker Mayfield,Omarion Hampton,T.J. Hockenson
267,30,97.52,danjpreciado,Jaxon Smith-Njigba,Jordan Mason,Kyren Williams,A.J. Brown,Baker Mayfield,Cade Otton
268,30,97.5,egreenmonster,Puka Nacua,Kenneth Walker III,Alvin Kamara,Justin Herbert,Keenan Allen,Hunter Henry
269,30,97.46,phillyeth,Jaxon Smith-Njigba,Jordan Mason,Breece Hall,Jake Ferguson,Jakobi Meyers,Geno Smith
270,30,97.44,zahzz,Ja'Marr Chase,Jalen Hurts,Kenneth Walker III,A.J. Brown,J.K. Dobbins,Dallas Goedert
271,30,97.42,tubinis2121,Jonathan Taylor,Rome Odunze,Ashton Jeanty,Caleb Williams,Juwan Johnson,Terry McLaurin
271,30,97.42,cognition10,Jonathan Taylor,Rome Odunze,Chuba Hubbard,Caleb Williams,DK Metcalf,Harold Fannin
273,30,97.32,babystevie,Jordan Mason,Nico Collins,Kenneth Walker III,A.J. Brown,Daniel Jones,Ja'Tavion Sanders
273,30,97.32,drapp,Puka Nacua,Mike Evans,Tony Pollard,Jaylen Warren,Drake Maye,Hunter Henry
273,30,97.32,chris,Bucky Irving,Rome Odunze,George Pickens,Kyren Williams,Caleb Williams,Chig Okonkwo
273,30,97.32,d4ve,Jordan Mason,Kenneth Walker III,DK Metcalf,Garrett Wilson,Drake Maye,Kyle Pitts
277,30,97.24,d33mart,Christian McCaffrey,George Pickens,Dak Prescott,Jake Ferguson,Garrett Wilson,J.K. Dobbins
277,30,97.24,abcd4761,Justin Jefferson,Jalen Hurts,Kyren Williams,Breece Hall,Garrett Wilson,T.J. Hockenson
279,30,97.22,manaray31,Jonathan Taylor,Kenneth Walker III,Tyler Warren,D.J. Moore,Caleb Williams,Calvin Ridley
280,30,97.12,names,Bijan Robinson,Ladd McConkey,Kyren Williams,Courtland Sutton,Bo Nix,Hunter Henry
281,30,97.04,marctio,Jonathan Taylor,Jalen Hurts,Chase Brown,Garrett Wilson,Terry McLaurin,Tucker Kraft
281,30,97.04,fullyloaded,Jonathan Taylor,Jalen Hurts,Ladd McConkey,Jake Ferguson,James Conner,Chris Olave
283,30,97.02,hotsizauce,Bijan Robinson,Davante Adams,Rome Odunze,Caleb Williams,Juwan Johnson,Garrett Wilson
283,30,97.02,brandmiller,Bucky Irving,Rome Odunze,Tony Pollard,Caleb Williams,Keenan Allen,T.J. Hockenson
283,30,97.02,lee121503,Kenneth Walker III,Jordan Mason,D.J. Moore,Caleb Williams,Chris Olave,Zach Ertz
286,30,97,fflinx,Jonathan Taylor,Tucker Kraft,Kenneth Walker III,Quentin Johnston,Justin Herbert,Michael Pittman Jr.
287,30,96.96,patrickbarnesyoutube,Nico Collins,Trey McBride,Kyren Williams,Kenneth Walker III,Kyler Murray,Jauan Jennings
288,30,96.94,d4ve,Bijan Robinson,Jordan Mason,George Pickens,Dak Prescott,Jake Ferguson,Jauan Jennings
289,30,96.92,housealwayswins,Jaxon Smith-Njigba,Javonte Williams,Jayden Daniels,Breece Hall,Hunter Henry,Jakobi Meyers
290,30,96.82,ez116,Jonathan Taylor,Davante Adams,Alvin Kamara,D.J. Moore,Caleb Williams,Dalton Schultz
291,30,96.74,cavaleman,Puka Nacua,Jalen Hurts,Kenneth Walker III,Travis Etienne Jr.,DeVonta Smith,Zach Ertz
291,30,96.74,schubes123376,Josh Jacobs,Jalen Hurts,Tony Pollard,Juwan Johnson,Courtland Sutton,DeVonta Smith
293,30,96.72,awe419,Jordan Mason,Brock Bowers,Garrett Wilson,Kyren Williams,Baker Mayfield,Sterling Shepard
293,30,96.72,nez,Jordan Mason,Rome Odunze,D.J. Moore,Caleb Williams,Jauan Jennings,Jonnu Smith
295,30,96.68,d4ve,Javonte Williams,Ladd McConkey,Jayden Daniels,A.J. Brown,Ricky Pearsall,Hunter Henry
295,30,96.68,mayormcshipit,Jonathan Taylor,Ladd McConkey,A.J. Brown,D'Andre Swift,Justin Fields,Dallas Goedert
297,30,96.66,d4ve,Bucky Irving,Nico Collins,Jordan Mason,Jake Ferguson,Ricky Pearsall,C.J. Stroud
298,30,96.64,hotsizauce,Jonathan Taylor,Jalen Hurts,Ladd McConkey,Juwan Johnson,Jaylen Warren,Emeka Egbuka
299,30,96.62,dmlarson,Jordan Mason,Trey McBride,D.J. Moore,Caleb Williams,Jacory Croskey-Merritt,Chris Olave
299,30,96.62,johnditcher,Justin Jefferson,Kenneth Walker III,George Pickens,Chuba Hubbard,Drake Maye,Hunter Henry
299,30,96.62,kcpolack,Brock Bowers,Jaxon Smith-Njigba,Tony Pollard,Garrett Wilson,D'Andre Swift,Caleb Williams
302,30,96.52,lee121503,Jaxon Smith-Njigba,Jordan Mason,Kenneth Walker III,A.J. Brown,Jordan Love,Zach Ertz
302,30,96.52,nateh51,Trey McBride,Rome Odunze,Chuba Hubbard,Caleb Williams,Jauan Jennings,Michael Pittman Jr.
302,30,96.52,bsperf,Bucky Irving,Trey McBride,Kyren Williams,Garrett Wilson,Courtland Sutton,Bo Nix
305,30,96.46,dmlarson,Trey McBride,Nico Collins,A.J. Brown,Kyren Williams,J.K. Dobbins,C.J. Stroud
306,30,96.44,carpark03,Josh Jacobs,Jalen Hurts,Kyren Williams,A.J. Brown,Cade Otton,Garrett Wilson
306,30,96.44,nez,Jonathan Taylor,Davante Adams,Jalen Hurts,Deebo Samuel,D'Andre Swift,Dallas Goedert
308,30,96.42,iceyffb,Nico Collins,Chase Brown,Mike Evans,Kenneth Walker III,Hunter Henry,Drake Maye
308,30,96.42,awe419,Jaxon Smith-Njigba,Mike Evans,Alvin Kamara,Kyren Williams,Baker Mayfield,Hunter Henry
308,30,96.42,wetlikeimbook1224,Josh Jacobs,Davante Adams,Kenneth Walker III,DK Metcalf,Drake Maye,Hunter Henry
308,30,96.42,jorland50,Justin Jefferson,Brock Bowers,George Pickens,Kyren Williams,Keenan Allen,Caleb Williams
312,30,96.36,bdawgbj,Jaxon Smith-Njigba,Trey McBride,Kyren Williams,Kenneth Walker III,Kyler Murray,Ricky Pearsall
313,30,96.34,johnditcher,Nico Collins,Jordan Mason,Jake Ferguson,Dak Prescott,Keenan Allen,Jacory Croskey-Merritt
314,30,96.28,tubinis2121,Trey McBride,Jordan Mason,George Pickens,Chuba Hubbard,Ricky Pearsall,Brock Purdy
315,30,96.24,awe419,Saquon Barkley,Jalen Hurts,Alvin Kamara,Jakobi Meyers,Courtland Sutton,Hunter Henry
315,30,96.24,fantasyfootballfling,Bijan Robinson,George Pickens,Kenneth Walker III,D.J. Moore,Dak Prescott,Hunter Henry
317,30,96.22,bashbarti,Trey McBride,Jordan Mason,Kenneth Walker III,D.J. Moore,Garrett Wilson,Jordan Love
317,30,96.22,nez,Puka Nacua,Rome Odunze,Jake Ferguson,D.J. Moore,Jaylen Warren,Caleb Williams
319,30,96.12,steveb1164,Jaxon Smith-Njigba,Trey McBride,Kyren Williams,Breece Hall,DK Metcalf,Caleb Williams
319,30,96.12,hdjdhdjdjsk,Puka Nacua,Brock Bowers,Kenneth Walker III,A.J. Brown,Jayden Daniels,T.J. Hockenson
319,30,96.12,babystevie,Jordan Mason,Nico Collins,Tony Pollard,Daniel Jones,Michael Pittman Jr.,Brenton Strange
322,30,96.02,patrickbarnesyoutube,Jaxon Smith-Njigba,Javonte Williams,A.J. Brown,Kyren Williams,T.J. Hockenson,Sam Darnold
322,30,96.02,d4ve,Puka Nacua,Javonte Williams,Tetairoa McMillan,Kenneth Walker III,Drake Maye,Hunter Henry
324,30,95.92,jettns,Jonathan Taylor,Nico Collins,Chuba Hubbard,A.J. Brown,Baker Mayfield,Cade Otton
324,30,95.92,wutangkillabees,Bucky Irving,Rome Odunze,Jake Ferguson,D.J. Moore,Caleb Williams,Ricky Pearsall
326,30,95.82,chrisstan2,Jonathan Taylor,Davante Adams,George Pickens,Daniel Jones,Kyren Williams,Ja'Tavion Sanders
327,30,95.78,lee121503,Christian McCaffrey,Rome Odunze,George Pickens,Garrett Wilson,Juwan Johnson,Justin Fields
328,30,95.74,bashbarti,Bijan Robinson,Jalen Hurts,Davante Adams,Jaylen Warren,DeVonta Smith,T.J. Hockenson
329,30,95.72,jbaconator,Puka Nacua,Rome Odunze,Tony Pollard,Caleb Williams,D'Andre Swift,T.J. Hockenson
330,30,95.7,gmeholder,Jaxon Smith-Njigba,Nico Collins,Tony Pollard,Jake Ferguson,Keenan Allen,Justin Herbert
331,30,95.64,jokah03,Bucky Irving,Jalen Hurts,Kyren Williams,DK Metcalf,Dallas Goedert,DeVonta Smith
331,30,95.64,hotsizauce,Puka Nacua,Jalen Hurts,Kenneth Walker III,Jake Ferguson,Jakobi Meyers,D'Andre Swift
333,30,95.6,lee121503,Jonathan Taylor,Davante Adams,Ladd McConkey,Jake Ferguson,Justin Herbert,J.K. Dobbins
334,30,95.54,kuruc711,Jalen Hurts,Brock Bowers,Kyren Williams,Garrett Wilson,Jacory Croskey-Merritt,Emeka Egbuka
334,30,95.54,urbanik,Jonathan Taylor,Tucker Kraft,Jalen Hurts,Jauan Jennings,Travis Etienne Jr.,Calvin Ridley
336,30,95.52,nez,Jordan Mason,Justin Jefferson,D.J. Moore,Kyren Williams,Caleb Williams,Jonnu Smith
336,30,95.52,in3us,Josh Jacobs,Javonte Williams,A.J. Brown,D.J. Moore,Drake Maye,Hunter Henry
336,30,95.52,fflinx,Jonathan Taylor,Rome Odunze,Alvin Kamara,Emeka Egbuka,Caleb Williams,Jonnu Smith
336,30,95.52,manaray31,Josh Jacobs,Nico Collins,Kyren Williams,D.J. Moore,Caleb Williams,Brenton Strange
336,30,95.52,patmoore967,Josh Jacobs,Nico Collins,Tony Pollard,Jake Ferguson,Garrett Wilson,Drake Maye
341,30,95.44,ingelx,Puka Nacua,Jalen Hurts,Tyler Warren,Kyren Williams,Jacory Croskey-Merritt,DeVonta Smith
341,30,95.44,barsy,Jonathan Taylor,Jalen Hurts,Alvin Kamara,Dallas Goedert,Calvin Ridley,DeVonta Smith
343,30,95.34,qbtheking22,Ja'Marr Chase,Jalen Hurts,Kyren Williams,Kenneth Walker III,D.J. Moore,T.J. Hockenson
343,30,95.34,nez,Justin Jefferson,Jalen Hurts,Davante Adams,Kenneth Walker III,Omarion Hampton,Jonnu Smith
343,30,95.34,manaray31,Christian McCaffrey,Jalen Hurts,Davante Adams,A.J. Brown,James Conner,Chig Okonkwo
343,30,95.34,coltfangmf,Puka Nacua,Jalen Hurts,Kenneth Walker III,Garrett Wilson,Kyle Pitts,Rashid Shaheed
347,30,95.32,lenkeith,Jonathan Taylor,Rome Odunze,Davante Adams,Travis Etienne Jr.,Daniel Jones,Dallas Goedert
347,30,95.32,playerq,Bucky Irving,Jordan Mason,Brian Thomas,D.J. Moore,T.J. Hockenson,Caleb Williams
347,30,95.32,jewishmccaffrey,Jonathan Taylor,Drake London,Ashton Jeanty,D.J. Moore,Caleb Williams,Dallas Goedert
350,30,95.24,aros213,Jaxon Smith-Njigba,Jalen Hurts,A.J. Brown,Breece Hall,Ricky Pearsall,Zach Ertz
350,30,95.24,lineofscrimmage,Christian McCaffrey,Jalen Hurts,Kenneth Walker III,Juwan Johnson,Ricky Pearsall,Marvin Harrison
352,30,95.22,patmoore967,Bucky Irving,Nico Collins,Kyren Williams,A.J. Brown,Baker Mayfield,Brenton Strange
352,30,95.22,manaray31,Jaxon Smith-Njigba,Nico Collins,Alvin Kamara,Kyren Williams,Caleb Williams,Zach Ertz
352,30,95.22,kbasch740,Jonathan Taylor,Mike Evans,Ladd McConkey,Juwan Johnson,Caleb Williams,D'Andre Swift
355,30,95.16,awe419,Josh Jacobs,Trey McBride,Kyren Williams,Garrett Wilson,Kyler Murray,Courtland Sutton
356,30,95.14,ad5,Puka Nacua,Jalen Hurts,George Pickens,Travis Etienne Jr.,Kyle Pitts,DeVonta Smith
356,30,95.14,topfantasyplays,Puka Nacua,Jalen Hurts,Tony Pollard,Jake Ferguson,James Conner,DeVonta Smith
358,30,95.12,nailsou,Jonathan Taylor,Mike Evans,Alvin Kamara,D.J. Moore,Caleb Williams,David Njoku
358,30,95.12,jepps133,Jonathan Taylor,Jordan Mason,George Pickens,Juwan Johnson,Cooper Kupp,Spencer Rattler
358,30,95.12,tonysprocket,Jonathan Taylor,Brock Bowers,Brian Thomas,D.J. Moore,Caleb Williams,Jacory Croskey-Merritt
358,30,95.12,justforfunzo,Justin Jefferson,Nico Collins,Tony Pollard,Chuba Hubbard,Drake Maye,Hunter Henry
362,30,95.08,jewishmccaffrey,Jordan Mason,Mike Evans,Brian Thomas,A.J. Brown,Hunter Henry,Trevor Lawrence
363,30,95.06,lineofscrimmage,Jonathan Taylor,Brock Bowers,Alvin Kamara,Jakobi Meyers,Keenan Allen,Geno Smith
363,30,95.06,lolhotdogz,Jonathan Taylor,Trey McBride,Chuba Hubbard,Garrett Wilson,Terry McLaurin,Kyler Murray
365,30,95.02,bustersboys,Bucky Irving,Rome Odunze,Alvin Kamara,Caleb Williams,T.J. Hockenson,Courtland Sutton
365,30,95.02,ingelx,Ladd McConkey,Jaxon Smith-Njigba,Omarion Hampton,Jake Ferguson,Bo Nix,Courtland Sutton
365,30,95.02,tbrook3434,Jonathan Taylor,Tyler Warren,Alvin Kamara,Daniel Jones,Jauan Jennings,Courtland Sutton
365,30,95.02,jorland50,Josh Jacobs,Trey McBride,A.J. Brown,Kyren Williams,Courtland Sutton,Bo Nix
369,30,94.94,drapp,Ashton Jeanty,Jalen Hurts,Tony Pollard,Jake Ferguson,Jauan Jennings,DeVonta Smith
369,30,94.94,tubinis2121,Trey McBride,Jalen Hurts,Kenneth Walker III,Deebo Samuel,Jauan Jennings,DeVonta Smith
371,30,94.92,tmoneyttime1,Justin Jefferson,Jordan Mason,Garrett Wilson,Daniel Jones,Michael Pittman Jr.,Dallas Goedert
371,30,94.92,vindep,Josh Jacobs,Javonte Williams,DK Metcalf,Garrett Wilson,Drake Maye,Hunter Henry
371,30,94.92,draftbot,Nico Collins,Trey McBride,Kyren Williams,Mike Evans,Courtland Sutton,Bo Nix
374,30,94.78,chadcandles,Jaxon Smith-Njigba,Jordan Mason,George Pickens,A.J. Brown,Trevor Lawrence,Brenton Strange
375,30,94.74,wutangkillabees,Jaxon Smith-Njigba,Jalen Hurts,Tony Pollard,A.J. Brown,Kyle Pitts,Terry McLaurin
375,30,94.74,berettajames,Puka Nacua,Rome Odunze,George Pickens,Chuba Hubbard,Hunter Henry,Matthew Stafford
377,30,94.72,fflinx,Trey McBride,Rome Odunze,Travis Etienne Jr.,Caleb Williams,Keenan Allen,Emeka Egbuka
377,30,94.72,jorland50,Justin Jefferson,Rome Odunze,Alvin Kamara,D.J. Moore,Caleb Williams,Hunter Henry
379,30,94.64,ppunch,Justin Jefferson,Jalen Hurts,Kyren Williams,Travis Etienne Jr.,DeVonta Smith,Dallas Goedert
379,30,94.64,keishahardee,Jaxon Smith-Njigba,Jalen Hurts,Chuba Hubbard,DK Metcalf,J.K. Dobbins,T.J. Hockenson
379,30,94.64,vindep,Jonathan Taylor,Jalen Hurts,Jakobi Meyers,Keenan Allen,James Conner,Zach Ertz
379,30,94.64,jtmckenzi,Saquon Barkley,Jalen Hurts,A.J. Brown,Juwan Johnson,D'Andre Swift,Courtland Sutton
383,30,94.62,fatjaffe,Jaxon Smith-Njigba,Jordan Mason,A.J. Brown,George Pickens,Baker Mayfield,Cade Otton
383,30,94.62,bluebull,Jonathan Taylor,Chuba Hubbard,Keenan Allen,Zach Ertz,Baker Mayfield,Jauan Jennings
385,30,94.6,kuruc711,Josh Jacobs,Jordan Mason,Garrett Wilson,Justin Herbert,Courtland Sutton,Zach Ertz
386,30,94.58,danieldannydan,Jaxon Smith-Njigba,Javonte Williams,A.J. Brown,Jake Ferguson,Quentin Johnston,Marcus Mariota
386,30,94.58,nez,Kenneth Walker III,Bucky Irving,Deebo Samuel,Keenan Allen,Marcus Mariota,Hunter Henry
388,30,94.56,cutcutler,Jordan Mason,Brock Bowers,Kenneth Walker III,Deebo Samuel,Jauan Jennings,Geno Smith
389,30,94.54,tbrook3434,Saquon Barkley,Jalen Hurts,Kyren Williams,Juwan Johnson,Jauan Jennings,DeVonta Smith
390,30,94.52,krutches93,Bucky Irving,Davante Adams,Tony Pollard,Juwan Johnson,Garrett Wilson,Caleb Williams
390,30,94.52,awe419,Ja'Marr Chase,Trey McBride,Breece Hall,Kyren Williams,Caleb Williams,Courtland Sutton
390,30,94.52,d4ve,Bucky Irving,Jordan Mason,Tetairoa McMillan,Jake Ferguson,Caleb Williams,Terry McLaurin
393,30,94.5,fflinx,Ja'Marr Chase,Jordan Mason,Kyren Williams,Jake Ferguson,Justin Herbert,Keenan Allen
394,30,94.44,topstatnft,Christian McCaffrey,George Pickens,Jake Ferguson,Dak Prescott,Jaylen Warren,Courtland Sutton
395,30,94.42,tmoneyttime1,Jonathan Taylor,Mike Evans,Garrett Wilson,Daniel Jones,Calvin Ridley,T.J. Hockenson
396,30,94.4,lineofscrimmage,Jonathan Taylor,Ashton Jeanty,Tucker Kraft,Keenan Allen,Justin Herbert,Courtland Sutton
397,30,94.32,d4rksh33p,Kenneth Walker III,Davante Adams,Jakobi Meyers,DK Metcalf,Drake Maye,Hunter Henry
397,30,94.32,goatnapped,Jordan Mason,Rome Odunze,Tony Pollard,A.J. Brown,Drake Maye,Harold Fannin
397,30,94.32,gmeholder,Bucky Irving,Rome Odunze,Tetairoa McMillan,A.J. Brown,Caleb Williams,T.J. Hockenson
400,30,94.3,kcpolack,Bucky Irving,Jaxon Smith-Njigba,Justin Herbert,Jordan Mason,Keenan Allen,Chig Okonkwo
401,30,94.24,chris,Christian McCaffrey,Jalen Hurts,Davante Adams,Jaylen Warren,DeVonta Smith,David Njoku
402,30,94.14,patrickbarnesyoutube,Jaxon Smith-Njigba,Javonte Williams,Jake Ferguson,Dak Prescott,Jauan Jennings,Omarion Hampton
403,30,94.12,phillyeth,Bucky Irving,Ashton Jeanty,A.J. Brown,D.J. Moore,Drake Maye,Hunter Henry
404,30,94.02,bestballviper,Bucky Irving,Kyren Williams,A.J. Brown,Courtland Sutton,Bo Nix,Dallas Goedert
404,30,94.02,vindep,Saquon Barkley,Davante Adams,Kenneth Walker III,DK Metcalf,Drake Maye,Hunter Henry
404,30,94.02,danjpreciado,Jordan Mason,Trey McBride,D.J. Moore,Caleb Williams,Tee Higgins,Ricky Pearsall
404,30,94.02,drapp,Jaxon Smith-Njigba,Rome Odunze,Jaylen Warren,Caleb Williams,Keenan Allen,David Njoku
404,30,94.02,sonofkong,Jaxon Smith-Njigba,Nico Collins,Kyren Williams,Jaylen Warren,Carson Wentz,T.J. Hockenson
409,30,94,danjpreciado,Josh Jacobs,Jordan Mason,Juwan Johnson,Justin Herbert,Keenan Allen,Courtland Sutton
410,30,93.98,berettajames,Bucky Irving,Nico Collins,A.J. Brown,Kyren Williams,Zach Ertz,Marcus Mariota
411,30,93.96,berettajames,Jonathan Taylor,Drake London,Tetairoa McMillan,DK Metcalf,Hunter Henry,Aaron Rodgers
412,30,93.94,dmlarson,Christian McCaffrey,George Pickens,Jalen Hurts,Jake Ferguson,James Conner,Chris Olave
412,30,93.94,cognition10,Bucky Irving,Jalen Hurts,A.J. Brown,Travis Etienne Jr.,Garrett Wilson,Ja'Tavion Sanders
412,30,93.94,bestballviper,Bucky Irving,Jalen Hurts,A.J. Brown,Travis Etienne Jr.,Garrett Wilson,Ja'Tavion Sanders
