place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
209,30,115.46,asaptuna,Quinshon Judkins,Ladd McConkey,Xavier Worthy,Tucker Kraft,Jordan Addison,Bo Nix
209,30,115.46,tubinis2121,Quinshon Judkins,A.J. Brown,Kimani Vidal,Xavier Worthy,Bo Nix,Zach Ertz
212,30,115.4,shagnastyball17,Quinshon Judkins,Tyler Warren,J.K. Dobbins,Justin Herbert,Keenan Allen,Alec Pierce
213,30,115.32,atrayn460,Quinshon Judkins,Cam Skattebo,Tyler Warren,Stefon Diggs,Michael Pittman Jr.,Jaxson Dart
214,30,115.3,bustersboys,Javonte Williams,Trey McBride,Michael Pittman Jr.,Justin Herbert,Keenan Allen,Emanuel Wilson
215,30,115.24,bwells,Breece Hall,Trey McBride,A.J. Brown,Jalen Hurts,DeVonta Smith,Matthew Golden
216,30,115.22,danjpreciado,Jonathan Taylor,J.K. Dobbins,Quentin Johnston,Zach Ertz,Keenan Allen,Jaxson Dart
217,30,115.16,krutches93,Josh Jacobs,Jaylen Waddle,D'Andre Swift,Keenan Allen,Zach Ertz,Bo Nix
217,30,115.16,sloppy9seconds,Saquon Barkley,Courtland Sutton,A.J. Brown,Keenan Allen,Bo Nix,T.J. Hockenson
219,30,115.1,bustersboys,Breece Hall,Ladd McConkey,A.J. Brown,Justin Herbert,Rhamondre Stevenson,Oronde Gadsden
220,30,115.06,jeffern8,Saquon Barkley,D'Andre Swift,A.J. Brown,Jordan Addison,Bo Nix,Evan Engram
220,30,115.06,tubinis2121,Quinshon Judkins,Deebo Samuel,A.J. Brown,Jordan Addison,Hunter Henry,Bo Nix
220,30,115.06,playerq,Josh Jacobs,Trey McBride,J.K. Dobbins,Wan'Dale Robinson,Troy Franklin,Bo Nix
223,30,114.9,jokah03,Josh Jacobs,Courtland Sutton,D'Andre Swift,Justin Herbert,Marvin Harrison,Oronde Gadsden
224,30,114.74,otownsharks,Rashee Rice,Patrick Mahomes,Jordan Addison,Rhamondre Stevenson,DeVonta Smith,Travis Kelce
225,30,114.7,jgfc,Josh Jacobs,Jordan Mason,A.J. Brown,Keenan Allen,Justin Herbert,Hunter Henry
226,30,114.62,berettajames,Jonathan Taylor,Courtland Sutton,J.K. Dobbins,Keenan Allen,Travis Kelce,Jaxson Dart
227,30,114.6,jbaconator,Javonte Williams,D'Andre Swift,Quentin Johnston,Justin Herbert,Romeo Doubs,Oronde Gadsden
228,30,114.52,comoestas,Jonathan Taylor,Quentin Johnston,Cam Skattebo,Marvin Harrison,Daniel Jones,Oronde Gadsden
229,30,114.5,bustersboys,Quinshon Judkins,Trey McBride,A.J. Brown,Justin Herbert,Matthew Golden,Emanuel Wilson
230,30,114.44,lgrewe50,Justin Jefferson,Trey McBride,D'Andre Swift,Jalen Hurts,DeVonta Smith,Chuba Hubbard
231,30,114.42,carsfrucht,Breece Hall,Trey McBride,A.J. Brown,Rhamondre Stevenson,Wan'Dale Robinson,Jaxson Dart
231,30,114.42,d33mart,Quinshon Judkins,Tyler Warren,A.J. Brown,Daniel Jones,Wan'Dale Robinson,Alec Pierce
233,30,114.36,gunneross,Javonte Williams,Ladd McConkey,A.J. Brown,Michael Pittman Jr.,Bo Nix,Michael Mayer
233,30,114.36,cburr9734,George Pickens,Tyler Warren,D'Andre Swift,Keenan Allen,Terry McLaurin,Bo Nix
233,30,114.36,patrickbarnesyoutube,Josh Jacobs,Kimani Vidal,Tyler Warren,Jakobi Meyers,DeVonta Smith,Bo Nix
236,30,114.34,chadg20,Quinshon Judkins,D'Andre Swift,A.J. Brown,Keenan Allen,Justin Fields,Theo Johnson
237,30,114.32,iceyffb,Javonte Williams,Trey McBride,A.J. Brown,Stefon Diggs,Matthew Golden,Jaxson Dart
238,30,114.22,jettns,Javonte Williams,Tyler Warren,A.J. Brown,Daniel Jones,DeVonta Smith,Elic Ayomanor
238,30,114.22,imagikarp,Jonathan Taylor,J.K. Dobbins,Tyler Warren,Daniel Jones,Keenan Allen,Wan'Dale Robinson
240,30,114.14,burtbra3,Jonathan Taylor,A.J. Brown,Jalen Hurts,Keenan Allen,Dallas Goedert,Michael Carter
241,30,114.12,copperprices,Jonathan Taylor,A.J. Brown,Chris Olave,Isiah Pacheco,Harold Fannin,Spencer Rattler
242,30,114.02,jtmckenzi,Jonathan Taylor,Trey McBride,Jordan Mason,Michael Pittman Jr.,Daniel Jones,Matthew Golden
242,30,114.02,juggernaut,Josh Jacobs,Tyler Warren,A.J. Brown,Keenan Allen,Daniel Jones,Tony Pollard
244,30,113.98,fflinx,Josh Jacobs,Trey McBride,Jake Ferguson,Drake Maye,Michael Pittman Jr.,Kayshon Boutte
245,30,113.86,copperprices,Jonathan Taylor,A.J. Brown,D'Andre Swift,Romeo Doubs,Jordan Love,Zach Ertz
246,30,113.76,whodeysss,De'Von Achane,Jordan Mason,A.J. Brown,Tucker Kraft,Stefon Diggs,Bo Nix
246,30,113.76,comoestas,Jonathan Taylor,D'Andre Swift,Trey McBride,Matthew Golden,Jordan Addison,Jordan Love
248,30,113.72,nez,Jonathan Taylor,Kimani Vidal,Jake Ferguson,Stefon Diggs,Jordan Addison,Jaxson Dart
248,30,113.72,lastairbender,Quinshon Judkins,Trey McBride,A.J. Brown,Tetairoa McMillan,Kyler Murray,Luther Burden
248,30,113.72,fantasygrinder,Jonathan Taylor,D'Andre Swift,Chris Olave,Harold Fannin,Jordan Addison,Spencer Rattler
251,30,113.7,spartan,Josh Jacobs,Jaylen Waddle,D'Andre Swift,Justin Herbert,Michael Pittman Jr.,Oronde Gadsden
252,30,113.66,gpngc,CeeDee Lamb,Justin Jefferson,Courtland Sutton,Tucker Kraft,Rhamondre Stevenson,Bo Nix
252,30,113.66,xstatic101,De'Von Achane,Cam Skattebo,A.J. Brown,Travis Kelce,Bo Nix,Wan'Dale Robinson
254,30,113.56,specone,Jonathan Taylor,Kimani Vidal,Ladd McConkey,Jordan Addison,Travis Kelce,Bo Nix
255,30,113.52,berettajames,Josh Jacobs,Trey McBride,Courtland Sutton,Stefon Diggs,Jordan Addison,Kyler Murray
256,30,113.46,jbaconator,Jonathan Taylor,Trey McBride,A.J. Brown,Alvin Kamara,Jordan Love,Wan'Dale Robinson
256,30,113.46,goazcards,Javonte Williams,Deebo Samuel,Chris Olave,Michael Pittman Jr.,Bo Nix,Evan Engram
256,30,113.46,sjweil9,Jonathan Taylor,D'Andre Swift,Ladd McConkey,Dallas Goedert,Rashid Shaheed,Bo Nix
259,30,113.44,mathology,Javonte Williams,Trey McBride,Jalen Hurts,DeVonta Smith,Zach Ertz,D.J. Moore
260,30,113.36,awe419,Jonathan Taylor,Ladd McConkey,Courtland Sutton,Rhamondre Stevenson,Bo Nix,Darren Waller
260,30,113.36,fitzdraftmagic,Jonathan Taylor,Courtland Sutton,D'Andre Swift,Bo Nix,Evan Engram,Jalen Coker
262,30,113.32,cavaleman,CeeDee Lamb,Jordan Mason,Kimani Vidal,Jake Ferguson,DeVonta Smith,Jaxson Dart
262,30,113.32,manaray31,Jonathan Taylor,Jordan Mason,Ladd McConkey,Daniel Jones,DeVonta Smith,Evan Engram
262,30,113.32,vindep,Saquon Barkley,D'Andre Swift,Chris Olave,Zach Ertz,Keenan Allen,Jaxson Dart
265,30,113.3,wonderkid1222,Saquon Barkley,Ladd McConkey,Chris Olave,Justin Herbert,Jordan Addison,Oronde Gadsden
265,30,113.3,danjpreciado,Jonathan Taylor,Kimani Vidal,Jaylen Waddle,Justin Herbert,Jordan Addison,Oronde Gadsden
267,30,113.22,jettns,Jonathan Taylor,J.K. Dobbins,Jake Ferguson,Daniel Jones,DeVonta Smith,Luther Burden
268,30,113.12,berettajames,Josh Jacobs,Tyler Warren,D'Andre Swift,Keenan Allen,Marvin Harrison,Kyler Murray
269,30,113.02,iamskiman,Jonathan Taylor,Quentin Johnston,Xavier Worthy,Zach Ertz,Keenan Allen,Jaxson Dart
270,30,113,awe419,Quinshon Judkins,Cam Skattebo,Chris Olave,Justin Herbert,Romeo Doubs,Hunter Henry
270,30,113,brorannosaurusflex,CeeDee Lamb,Kimani Vidal,Chris Olave,Justin Herbert,Keenan Allen,Juwan Johnson
272,30,112.96,in3us,Josh Jacobs,Kimani Vidal,Xavier Worthy,Bo Nix,DeVonta Smith,Theo Johnson
272,30,112.96,yaup,Javonte Williams,Rico Dowdle,Courtland Sutton,Jake Ferguson,Terry McLaurin,Bo Nix
274,30,112.88,mathology,Quinshon Judkins,Ashton Jeanty,Jake Ferguson,Drake Maye,DeVonta Smith,Alec Pierce
275,30,112.86,tubinis2121,Josh Jacobs,D'Andre Swift,Chris Olave,Quentin Johnston,Bo Nix,Darren Waller
275,30,112.86,fflinx,Josh Jacobs,D'Andre Swift,Courtland Sutton,Michael Pittman Jr.,Dallas Goedert,Bo Nix
277,30,112.76,jdubs1035,Jonathan Taylor,Cam Skattebo,Courtland Sutton,Jordan Love,Romeo Doubs,Oronde Gadsden
277,30,112.76,tubinis2121,Quinshon Judkins,Rico Dowdle,Courtland Sutton,Michael Pittman Jr.,Bo Nix,Hunter Henry
279,30,112.72,nez,Javonte Williams,Jordan Mason,Michael Pittman Jr.,Jordan Addison,Daniel Jones,Oronde Gadsden
280,30,112.7,fantasygrinder,Quinshon Judkins,Ladd McConkey,Jaylen Waddle,Justin Herbert,Michael Pittman Jr.,Oronde Gadsden
281,30,112.62,goazcards,Quinshon Judkins,Ladd McConkey,Chris Olave,Michael Pittman Jr.,Daniel Jones,Zach Ertz
282,30,112.6,awe419,Jonathan Taylor,Ladd McConkey,J.K. Dobbins,Justin Herbert,DeVonta Smith,Michael Mayer
283,30,112.52,lenkeith,CeeDee Lamb,Jordan Mason,Jake Ferguson,DeVonta Smith,Isiah Pacheco,Daniel Jones
284,30,112.46,gforgumby,De'Von Achane,Jordan Mason,Tyler Warren,Michael Pittman Jr.,Jordan Addison,J.J. McCarthy
285,30,112.44,tubz21,Josh Jacobs,Trey McBride,Jalen Hurts,DeVonta Smith,Alvin Kamara,Kayshon Boutte
286,30,112.34,mstockton33,Quinshon Judkins,Ladd McConkey,Jalen Hurts,DeVonta Smith,Jordan Addison,Mason Taylor
287,30,112.32,lenkeith,Josh Jacobs,Tyler Warren,D'Andre Swift,Keenan Allen,Rashid Shaheed,Jaxson Dart
288,30,112.26,npamlanye,Rashee Rice,Rico Dowdle,Jake Ferguson,Jordan Addison,Marvin Harrison,Bo Nix
289,30,112.24,krutches93,Javonte Williams,Trey McBride,Jalen Hurts,Terry McLaurin,DeVonta Smith,Chuba Hubbard
290,30,112.2,jbowen176,Josh Jacobs,Cam Skattebo,Deebo Samuel,Justin Herbert,Keenan Allen,Zach Ertz
290,30,112.2,ckni65,Justin Jefferson,Trey McBride,A.J. Brown,Justin Herbert,Tony Pollard,Alec Pierce
292,30,112.16,d4ve,Javonte Williams,Tyler Warren,Jordan Mason,Quentin Johnston,Jordan Addison,Bo Nix
292,30,112.16,alekm406,Jonathan Taylor,Ladd McConkey,Courtland Sutton,TreVeyon Henderson,Bo Nix,Theo Johnson
294,30,112,mathology,Jonathan Taylor,Ladd McConkey,Tucker Kraft,Keenan Allen,Justin Herbert,TreVeyon Henderson
294,30,112,d4ve,Jonathan Taylor,Tyler Warren,Chris Olave,Justin Herbert,Jerry Jeudy,Jakobi Meyers
296,30,111.98,gunneross,Quinshon Judkins,Trey McBride,J.K. Dobbins,Drake Maye,Jordan Addison,Alec Pierce
297,30,111.96,dreamingofsundays,De'Von Achane,Jordan Mason,A.J. Brown,Michael Pittman Jr.,Harold Fannin,Bo Nix
298,30,111.94,tubinis2121,Javonte Williams,Rico Dowdle,A.J. Brown,Jalen Hurts,DeVonta Smith,Mason Taylor
299,30,111.92,manaray31,Jonathan Taylor,Cam Skattebo,Quentin Johnston,Keenan Allen,Daniel Jones,Evan Engram
300,30,111.84,babystevie,Quinshon Judkins,Patrick Mahomes,Chris Olave,DeVonta Smith,Harold Fannin,TreVeyon Henderson
301,30,111.82,fflinx,Jonathan Taylor,Tyler Warren,Courtland Sutton,Daniel Jones,Rhamondre Stevenson,Wan'Dale Robinson
302,30,111.74,xenq7,Patrick Mahomes,Trey McBride,A.J. Brown,Jordan Addison,Tre Tucker,Isiah Pacheco
303,30,111.7,hett711,Jonathan Taylor,A.J. Brown,Quentin Johnston,Justin Herbert,Matthew Golden,T.J. Hockenson
304,30,111.66,manaray31,Jonathan Taylor,Cam Skattebo,Chris Olave,Zach Ertz,Marvin Harrison,Jacoby Brissett
305,30,111.64,tubinis2121,Quinshon Judkins,Ashton Jeanty,Jalen Hurts,DeVonta Smith,Michael Pittman Jr.,Zach Ertz
306,30,111.58,comoestas,Quinshon Judkins,Courtland Sutton,Drake Maye,Rhamondre Stevenson,Terry McLaurin,Oronde Gadsden
307,30,111.56,fitzdraftmagic,Jonathan Taylor,Courtland Sutton,Dak Prescott,Harold Fannin,DeVonta Smith,Jaylin Lane
308,30,111.4,bustersboys,CeeDee Lamb,Tyler Warren,Cam Skattebo,Justin Herbert,Keenan Allen,Marvin Harrison
309,30,111.38,masonhp,Quinshon Judkins,Trey McBride,D'Andre Swift,Caleb Williams,DeVonta Smith,Tre Tucker
310,30,111.36,vindep,Josh Jacobs,J.K. Dobbins,Quentin Johnston,Zach Ertz,Keenan Allen,Bo Nix
310,30,111.36,danjpreciado,Jonathan Taylor,Jordan Mason,Trey McBride,Keenan Allen,Jordan Love,Tre Tucker
310,30,111.36,nf42,De'Von Achane,Cam Skattebo,A.J. Brown,Stefon Diggs,Bo Nix,Evan Engram
313,30,111.2,leagueofitems,Jonathan Taylor,Tyler Warren,Kimani Vidal,Justin Herbert,Tetairoa McMillan,Keenan Allen
314,30,111.18,goathopgrower,Quinshon Judkins,Drake Maye,Jake Ferguson,DeVonta Smith,Isiah Pacheco,Luther Burden
315,30,111.16,chillm0nger,Quinshon Judkins,Trey McBride,Dak Prescott,Matthew Golden,DeVonta Smith,Luther Burden
316,30,111.14,fantasygrinder,Quinshon Judkins,Patrick Mahomes,Xavier Worthy,Keenan Allen,DeVonta Smith,Darren Waller
317,30,111.1,jewishmccaffrey,Javonte Williams,Jordan Mason,Ladd McConkey,Justin Herbert,DeVonta Smith,Zach Ertz
318,30,111.02,mariosolar,Jonathan Taylor,Tyler Warren,Kimani Vidal,Keenan Allen,Daniel Jones,Jakobi Meyers
318,30,111.02,awolff225,Jonathan Taylor,Tyler Warren,Kimani Vidal,Keenan Allen,Daniel Jones,Alec Pierce
320,30,110.98,jettns,Quinshon Judkins,Rico Dowdle,Drake Maye,Michael Pittman Jr.,DeVonta Smith,Hunter Henry
321,30,110.96,fflinx,Josh Jacobs,Trey McBride,D'Andre Swift,Michael Pittman Jr.,Jordan Addison,Jordan Love
322,30,110.94,drapp,CeeDee Lamb,Rashee Rice,Tucker Kraft,Jalen Hurts,DeVonta Smith,Michael Carter
323,30,110.86,jdre,CeeDee Lamb,Trey McBride,Kimani Vidal,Rhamondre Stevenson,Matthew Golden,Bo Nix
324,30,110.8,mathology,Javonte Williams,Deebo Samuel,Alec Pierce,Justin Herbert,Isiah Pacheco,Oronde Gadsden
325,30,110.66,copperprices,Josh Jacobs,Kimani Vidal,Chris Olave,Michael Pittman Jr.,Bo Nix,Hunter Henry
326,30,110.62,gpngc,Josh Jacobs,Trey McBride,J.K. Dobbins,DeVonta Smith,Jordan Addison,Kyler Murray
327,30,110.52,shagnastyball17,Jonathan Taylor,Jordan Mason,Quentin Johnston,Keenan Allen,Dallas Goedert,Jaxson Dart
327,30,110.52,tubinis2121,Quinshon Judkins,George Pickens,Jordan Mason,DeVonta Smith,Daniel Jones,Zach Ertz
329,30,110.46,berettajames,Jonathan Taylor,J.K. Dobbins,Chris Olave,Matthew Golden,Jordan Love,Oronde Gadsden
329,30,110.46,topfantasyplays,Jonathan Taylor,Courtland Sutton,Cam Skattebo,Matthew Golden,Bo Nix,Michael Mayer
329,30,110.46,dprep80,Jonathan Taylor,J.K. Dobbins,Chris Olave,Matthew Golden,Jordan Love,Oronde Gadsden
332,30,110.44,awe419,Rashee Rice,Trey McBride,Alvin Kamara,Jalen Hurts,DeVonta Smith,Jakobi Meyers
333,30,110.42,krutches93,Josh Jacobs,Jake Ferguson,D'Andre Swift,D.J. Moore,Michael Pittman Jr.,Jaxson Dart
333,30,110.42,noahpetro23,Jonathan Taylor,Jaylen Waddle,Tyler Warren,DeVonta Smith,Luther Burden,Jaxson Dart
333,30,110.42,schmoe330,Jonathan Taylor,Ladd McConkey,D'Andre Swift,Michael Pittman Jr.,Daniel Jones,Evan Engram
336,30,110.38,xenq7,Jonathan Taylor,Drake Maye,J.K. Dobbins,DeVonta Smith,Jordan Addison,Darren Waller
337,30,110.36,awe419,Josh Jacobs,Jordan Mason,Courtland Sutton,Dallas Goedert,Keenan Allen,Bo Nix
337,30,110.36,ryleetaylor,De'Von Achane,Courtland Sutton,Chris Olave,Jake Ferguson,Jerry Jeudy,Bo Nix
339,30,110.3,blitzology,Breece Hall,Trey McBride,Keenan Allen,Justin Herbert,Jordan Addison,Tony Pollard
340,30,110.24,drapp,Jonathan Taylor,A.J. Brown,Jalen Hurts,Dallas Goedert,Michael Pittman Jr.,Marvin Harrison
341,30,110.22,fantasygrinder,De'Von Achane,Tyler Warren,A.J. Brown,Keenan Allen,Daniel Jones,Alec Pierce
341,30,110.22,jettns,Josh Jacobs,D'Andre Swift,Courtland Sutton,DeVonta Smith,Travis Kelce,Daniel Jones
341,30,110.22,drapp,De'Von Achane,Trey McBride,D'Andre Swift,Keenan Allen,Michael Pittman Jr.,Spencer Rattler
341,30,110.22,kcpolack,CeeDee Lamb,Jacory Croskey-Merritt,Jake Ferguson,Keenan Allen,Rhamondre Stevenson,Jaxson Dart
345,30,110.18,tonysprocket,Jonathan Taylor,Drake Maye,Courtland Sutton,DeVonta Smith,Isiah Pacheco,Darren Waller
345,30,110.18,spartan,Jonathan Taylor,Drake Maye,Ladd McConkey,DeVonta Smith,Hunter Henry,Tony Pollard
345,30,110.18,mwolf,Jonathan Taylor,Courtland Sutton,Drake Maye,DeVonta Smith,Isiah Pacheco,Chig Okonkwo
348,30,110.16,awe419,Quinshon Judkins,Trey McBride,Alvin Kamara,Tetairoa McMillan,Romeo Doubs,Bo Nix
348,30,110.16,bsperf,Quinshon Judkins,Rome Odunze,Ladd McConkey,Michael Pittman Jr.,Zach Ertz,Bo Nix
350,30,110.14,benrothlesberger,Rashee Rice,Rico Dowdle,Jake Ferguson,Jalen Hurts,DeVonta Smith,Tony Pollard
351,30,110.06,tubinis2121,Jonathan Taylor,Tyler Warren,Courtland Sutton,Bo Nix,Marvin Harrison,Emanuel Wilson
351,30,110.06,jtmckenzi,Javonte Williams,Trey McBride,D'Andre Swift,Quentin Johnston,Michael Pittman Jr.,Kyler Murray
353,30,110.02,nf42,Jonathan Taylor,Trey McBride,D'Andre Swift,Tetairoa McMillan,Jordan Addison,Bryce Young
354,30,110,lavalord,Jonathan Taylor,Ladd McConkey,Trey McBride,Justin Herbert,Tony Pollard,Jerry Jeudy
355,30,109.98,botown,Josh Jacobs,Jaylen Waddle,Drake Maye,Keenan Allen,Michael Pittman Jr.,Oronde Gadsden
355,30,109.98,nf42,Jonathan Taylor,Trey McBride,Jordan Mason,Caleb Williams,DeVonta Smith,D.J. Moore
357,30,109.96,vindep,Josh Jacobs,D'Andre Swift,Quentin Johnston,Zach Ertz,Romeo Doubs,Bo Nix
357,30,109.96,drapp,De'Von Achane,Rome Odunze,Trey McBride,Keenan Allen,Kyler Murray,Marvin Harrison
359,30,109.94,cavaleman,Justin Jefferson,Trey McBride,Jalen Hurts,DeVonta Smith,Rhamondre Stevenson,Chuba Hubbard
360,30,109.92,thegrownsimba,Jonathan Taylor,D'Andre Swift,Ladd McConkey,Zach Ertz,Daniel Jones,Alec Pierce
361,30,109.9,cgeeeeee,Josh Jacobs,A.J. Brown,Kimani Vidal,Justin Herbert,Keenan Allen,Brock Bowers
362,30,109.88,lenkeith,Quinshon Judkins,Tyler Warren,Drake Maye,Keenan Allen,Isiah Pacheco,Romeo Doubs
363,30,109.86,chadg20,Jacory Croskey-Merritt,D'Andre Swift,Stefon Diggs,Chris Olave,Bo Nix,Zach Ertz
364,30,109.7,krutches93,Josh Jacobs,D'Andre Swift,Trey McBride,Quentin Johnston,Justin Herbert,Marvin Harrison
365,30,109.68,copperprices,Quinshon Judkins,Drake Maye,Chris Olave,DeVonta Smith,Hunter Henry,Kareem Hunt
366,30,109.66,bustersboys,Justin Jefferson,George Pickens,D'Andre Swift,DeVonta Smith,Bo Nix,Darren Waller
367,30,109.64,chillm0nger,Quinshon Judkins,Patrick Mahomes,Xavier Worthy,Jordan Addison,Mason Taylor,DeVonta Smith
368,30,109.56,popo,Quinshon Judkins,Courtland Sutton,Jake Ferguson,Harold Fannin,Bo Nix,Malik Washington
368,30,109.56,jettns,Jonathan Taylor,Courtland Sutton,Tucker Kraft,DeVonta Smith,Jordan Love,D.J. Moore
368,30,109.56,vindep,Josh Jacobs,Kimani Vidal,Ladd McConkey,Zach Ertz,Keenan Allen,Bo Nix
371,30,109.46,tubinis2121,Josh Jacobs,Courtland Sutton,Cam Skattebo,Jordan Addison,Dallas Goedert,Bo Nix
372,30,109.44,zzznote,Javonte Williams,Cam Skattebo,Jalen Hurts,DeVonta Smith,Romeo Doubs,Zach Ertz
373,30,109.42,drapp,CeeDee Lamb,D'Andre Swift,Jordan Mason,Michael Pittman Jr.,Zach Ertz,Jaxson Dart
374,30,109.4,hotsizauce,CeeDee Lamb,Trey McBride,Ladd McConkey,Justin Herbert,Isiah Pacheco,Wan'Dale Robinson
375,30,109.22,benlanc99,Jonathan Taylor,Tyler Warren,Quentin Johnston,Rashid Shaheed,Keenan Allen,Daniel Jones
376,30,109.12,danjpreciado,Josh Jacobs,Jordan Mason,Courtland Sutton,Daniel Jones,Michael Pittman Jr.,Oronde Gadsden
377,30,109.1,manaray31,CeeDee Lamb,Jordan Mason,Xavier Worthy,Justin Herbert,Rhamondre Stevenson,Oronde Gadsden
378,30,109.06,lee121503,Quinshon Judkins,George Pickens,Xavier Worthy,Tucker Kraft,Isiah Pacheco,Bo Nix
379,30,109.04,danjpreciado,Quinshon Judkins,Kimani Vidal,Chris Olave,Jalen Hurts,DeVonta Smith,Darren Waller
380,30,109,playerq,Jonathan Taylor,J.K. Dobbins,Jaylen Waddle,Quentin Johnston,Justin Herbert,Oronde Gadsden
381,30,108.96,benrothlesberger,Jonathan Taylor,Courtland Sutton,Jaylen Waddle,Jordan Addison,Dallas Goedert,Bo Nix
382,30,108.92,fantasygrinder,Josh Jacobs,Trey McBride,Tyler Warren,Keenan Allen,Daniel Jones,Matthew Golden
383,30,108.9,awe419,Jonathan Taylor,Ladd McConkey,D'Andre Swift,Justin Herbert,Romeo Doubs,Mason Taylor
383,30,108.9,gpngc,Jonathan Taylor,Ladd McConkey,Jordan Mason,Keenan Allen,Justin Herbert,Darren Waller
383,30,108.9,tubinis2121,Jonathan Taylor,Jordan Mason,Trey McBride,Justin Herbert,Jerry Jeudy,Jakobi Meyers
386,30,108.88,slauterisland,Rashee Rice,Trey McBride,Michael Pittman Jr.,Drake Maye,Isiah Pacheco,Kayshon Boutte
387,30,108.84,brorannosaurusflex,Javonte Williams,Patrick Mahomes,A.J. Brown,Travis Kelce,Keenan Allen,Bam Knight
387,30,108.84,hotsizauce,Quinshon Judkins,Ladd McConkey,Cam Skattebo,Jalen Hurts,DeVonta Smith,Michael Mayer
389,30,108.82,daphillykid,Quinshon Judkins,Tyler Warren,Ladd McConkey,DeVonta Smith,Daniel Jones,Hunter Henry
390,30,108.8,gunneross,De'Von Achane,Jordan Mason,Chris Olave,Justin Herbert,Matthew Golden,Oronde Gadsden
391,30,108.76,patrickbarnesyoutube,Jonathan Taylor,Jordan Mason,A.J. Brown,Keenan Allen,Jordan Love,Michael Mayer
391,30,108.76,roofingman,CeeDee Lamb,Trey McBride,J.K. Dobbins,Stefon Diggs,Rashid Shaheed,Bo Nix
391,30,108.76,binnoob,De'Von Achane,D'Andre Swift,A.J. Brown,Tucker Kraft,Keenan Allen,Jordan Love
391,30,108.76,mariosolar,Quinshon Judkins,Courtland Sutton,Michael Pittman Jr.,Marvin Harrison,Bo Nix,Mason Taylor
391,30,108.76,mikec6212,Jonathan Taylor,Courtland Sutton,Jaylen Waddle,Bo Nix,Rhamondre Stevenson,Mason Taylor
396,30,108.7,samolson31,CeeDee Lamb,Tyler Warren,J.K. Dobbins,Justin Herbert,Keenan Allen,Wan'Dale Robinson
397,30,108.68,lenkeith,Jonathan Taylor,Jordan Mason,Drake Maye,Keenan Allen,Hunter Henry,Kayshon Boutte
398,30,108.66,rotorun,Justin Jefferson,Kimani Vidal,Michael Pittman Jr.,DeVonta Smith,Bo Nix,Evan Engram
399,30,108.64,thegrownsimba,Jonathan Taylor,A.J. Brown,Jalen Hurts,Zach Ertz,Isiah Pacheco,Jerry Jeudy
400,30,108.6,bonnerbryan,De'Von Achane,Ladd McConkey,Tyler Warren,DeVonta Smith,Justin Herbert,Wan'Dale Robinson
401,30,108.54,jtmckenzi,Jonathan Taylor,Patrick Mahomes,Ladd McConkey,Michael Pittman Jr.,Hunter Henry,Rhamondre Stevenson
402,30,108.5,awe419,Quinshon Judkins,D'Andre Swift,Chris Olave,Justin Herbert,Jakobi Meyers,Hunter Henry
402,30,108.5,awe419,Quinshon Judkins,D'Andre Swift,Chris Olave,Justin Herbert,Jakobi Meyers,Hunter Henry
402,30,108.5,mtmrevolt,Quinshon Judkins,Courtland Sutton,Quentin Johnston,Justin Herbert,Jordan Addison,Zach Ertz
405,30,108.46,dcfantasy,Jonathan Taylor,Jaylen Waddle,Courtland Sutton,Rashid Shaheed,Bo Nix,Theo Johnson
405,30,108.46,bustersboys,CeeDee Lamb,Jordan Mason,Dak Prescott,Jake Ferguson,DeVonta Smith,Marvin Harrison
405,30,108.46,manaray31,CeeDee Lamb,Trey McBride,Dak Prescott,Keenan Allen,Isiah Pacheco,Rashid Shaheed
408,30,108.42,manaray31,De'Von Achane,Tyler Warren,Chris Olave,Keenan Allen,Daniel Jones,Alec Pierce
408,30,108.42,garricktolley,Jonathan Taylor,Ladd McConkey,Courtland Sutton,Harold Fannin,Rhamondre Stevenson,Jaxson Dart
408,30,108.42,hotsizauce,Josh Jacobs,Jordan Mason,A.J. Brown,Keenan Allen,Daniel Jones,Evan Engram
411,30,108.4,noticemesenpai,Rashee Rice,Trey McBride,Quentin Johnston,Justin Herbert,Isiah Pacheco,Kayshon Boutte
411,30,108.4,joopy,Josh Jacobs,D'Andre Swift,Ladd McConkey,Justin Herbert,Keenan Allen,Hunter Henry
413,30,108.36,cgeeeeee,CeeDee Lamb,Jordan Mason,Dak Prescott,Jake Ferguson,DeVonta Smith,D.J. Moore
414,30,108.34,gbd12,Josh Jacobs,A.J. Brown,Jalen Hurts,Jake Ferguson,Rhamondre Stevenson,Matthew Golden
415,30,108.32,jasper121,Jonathan Taylor,J.K. Dobbins,A.J. Brown,Harold Fannin,Rashid Shaheed,Jaxson Dart
415,30,108.32,tubinis2121,Quinshon Judkins,Rome Odunze,Tyler Warren,DeVonta Smith,Daniel Jones,Jakobi Meyers
417,30,108.22,gunneross,Jonathan Taylor,Chris Olave,Quentin Johnston,Daniel Jones,Alec Pierce,Evan Engram
418,30,108.2,bustersboys,Josh Jacobs,Courtland Sutton,Xavier Worthy,Justin Herbert,DeVonta Smith,Zach Ertz
419,30,108.16,mosioatunya,Quinshon Judkins,Tyler Warren,Xavier Worthy,Stefon Diggs,Romeo Doubs,Bo Nix
