place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
652,25,94.56,grustcnj,Christian McCaffrey,Ladd McConkey,Tyler Warren,Chris Olave,Woody Marks,Brock Purdy
652,25,94.56,cptbearglove,Saquon Barkley,Amon-Ra St. Brown,Quinshon Judkins,Tetairoa McMillan,Jayden Daniels,Dalton Kincaid
652,25,94.56,cavaleman,Bijan Robinson,Davante Adams,Tyler Warren,D'Andre Swift,Jauan Jennings,Brock Purdy
655,25,94.52,shadyliteskin,Puka Nacua,Rome Odunze,Cam Skattebo,Travis Etienne Jr.,Sam LaPorta,Jared Goff
655,25,94.52,nez,Puka Nacua,Ashton Jeanty,Ricky Pearsall,Jameson Williams,Jared Goff,Brenton Strange
655,25,94.52,spike9771,Jonathan Taylor,Ashton Jeanty,Drake London,Drake Maye,Zach Ertz,Luther Burden
658,25,94.5,awe419,Puka Nacua,Cam Skattebo,Ricky Pearsall,D'Andre Swift,Patrick Mahomes,Zach Ertz
659,25,94.48,aaronjh22,Saquon Barkley,Ashton Jeanty,Deebo Samuel,Keenan Allen,Hunter Henry,Daniel Jones
659,25,94.48,kcpolack,Puka Nacua,Tyler Warren,Quinshon Judkins,Jameson Williams,Daniel Jones,Michael Pittman Jr.
661,25,94.46,tre81066,Josh Allen,Davante Adams,Tyler Warren,Keenan Allen,Travis Etienne Jr.,D'Andre Swift
661,25,94.46,noahwhit47,James Cook,Brock Bowers,Quinshon Judkins,Xavier Worthy,Brock Purdy,Michael Pittman Jr.
661,25,94.46,berettajames,Christian McCaffrey,Cam Skattebo,Emeka Egbuka,DeVonta Smith,Brock Purdy,Dallas Goedert
661,25,94.46,kuruc711,James Cook,Davante Adams,Tyler Warren,Travis Etienne Jr.,Brock Purdy,Jauan Jennings
665,25,94.4,tad4764,Saquon Barkley,Patrick Mahomes,Drake London,Xavier Worthy,D'Andre Swift,David Njoku
665,25,94.4,cgeeeeee,James Cook,Jalen Hurts,Ricky Pearsall,Deebo Samuel,Michael Pittman Jr.,Dallas Goedert
665,25,94.4,tubinis2121,Puka Nacua,Cam Skattebo,Ladd McConkey,Chris Olave,Patrick Mahomes,Kyle Pitts
668,25,94.38,lee121503,James Cook,Tyler Warren,Drake London,Quentin Johnston,Daniel Jones,Josh Downs
669,25,94.36,danb0922,Kyren Williams,Amon-Ra St. Brown,Quentin Johnston,Travis Etienne Jr.,Juwan Johnson,Baker Mayfield
670,25,94.32,d4ve,Christian McCaffrey,Rome Odunze,Drake London,Hunter Henry,Drake Maye,David Montgomery
671,25,94.3,ykoom,James Cook,Rome Odunze,Xavier Worthy,Patrick Mahomes,Dalton Kincaid,Nick Chubb
671,25,94.3,noahwhit47,Puka Nacua,Jalen Hurts,Drake London,D'Andre Swift,DeVonta Smith,Mark Andrews
671,25,94.3,nietzsche,Puka Nacua,Cam Skattebo,Jalen Hurts,DeVonta Smith,D'Andre Swift,Kyle Pitts
674,25,94.26,bkkilburn,Josh Allen,Amon-Ra St. Brown,Quentin Johnston,Hunter Henry,D'Andre Swift,David Montgomery
674,25,94.26,conradevans23,James Cook,Brock Bowers,Quinshon Judkins,Quentin Johnston,Brock Purdy,Rashid Shaheed
676,25,94.24,berettajames,Derrick Henry,Bucky Irving,Deebo Samuel,Xavier Worthy,Marcus Mariota,Kyle Pitts
677,25,94.22,drapp,Puka Nacua,Rome Odunze,A.J. Brown,D'Andre Swift,Hunter Henry,Drake Maye
677,25,94.22,mathology,Christian McCaffrey,Tyler Warren,Drake London,Darnell Mooney,Michael Pittman Jr.,Michael Penix
679,25,94.2,mj10k,Jahmyr Gibbs,Ashton Jeanty,Ricky Pearsall,Patrick Mahomes,Harold Fannin,Tyquan Thornton
679,25,94.2,hotsizauce,Puka Nacua,Brock Bowers,Zay Flowers,Patrick Mahomes,D'Andre Swift,Jauan Jennings
679,25,94.2,jessepatriss22,Puka Nacua,Jalen Hurts,Tyler Warren,Quentin Johnston,Chris Olave,David Montgomery
679,25,94.2,jettns,Christian McCaffrey,Alvin Kamara,Jalen Hurts,Travis Kelce,Quentin Johnston,Khalil Shakir
679,25,94.2,berettajames,Jonathan Taylor,Ashton Jeanty,Ladd McConkey,Xavier Worthy,Patrick Mahomes,Cole Kmet
684,25,94.16,jkap18,Ashton Jeanty,Rome Odunze,Quinshon Judkins,Brian Thomas,Trevor Lawrence,Brenton Strange
684,25,94.16,cavaleman,Josh Allen,Bucky Irving,Ricky Pearsall,Travis Etienne Jr.,Juwan Johnson,Khalil Shakir
684,25,94.16,th3what,Bijan Robinson,Ashton Jeanty,Ricky Pearsall,Jakobi Meyers,Juwan Johnson,Brock Purdy
687,25,94.14,thewood1105,Omarion Hampton,Ashton Jeanty,Brian Thomas,Keenan Allen,Zach Ertz,Marcus Mariota
687,25,94.14,danjpreciado,Jahmyr Gibbs,Ashton Jeanty,Deebo Samuel,Jayden Daniels,Chris Olave,David Njoku
689,25,94.12,daddy34,Omarion Hampton,Kyren Williams,Deebo Samuel,Jayden Daniels,Josh Downs,Kyle Pitts
689,25,94.12,patrickbarnesyoutube,Derrick Henry,Bucky Irving,Drake London,Brian Thomas,Kyle Pitts,Michael Penix
689,25,94.12,pcolapopeye,Jonathan Taylor,Emeka Egbuka,Tyler Warren,Xavier Worthy,Quentin Johnston,Jared Goff
692,25,94.1,jpg7731,Puka Nacua,Jalen Hurts,Cam Skattebo,TreVeyon Henderson,DeVonta Smith,Dallas Goedert
692,25,94.1,mrintel1000,Omarion Hampton,Brock Bowers,Deebo Samuel,TreVeyon Henderson,Patrick Mahomes,Keon Coleman
692,25,94.1,krutches93,Jonathan Taylor,Davante Adams,Drake London,Tony Pollard,Hunter Henry,Matthew Stafford
695,25,94.08,ingelx,Bijan Robinson,Davante Adams,Deebo Samuel,D'Andre Swift,Hunter Henry,Daniel Jones
695,25,94.08,manaray31,James Cook,Rome Odunze,Quinshon Judkins,Caleb Williams,Quentin Johnston,Cole Kmet
695,25,94.08,awe419,Bijan Robinson,Brock Bowers,Drake London,Travis Etienne Jr.,Chris Olave,Daniel Jones
695,25,94.08,thebetterbetter85,Puka Nacua,Davante Adams,Emeka Egbuka,Alvin Kamara,Hunter Henry,Geno Smith
699,25,94.06,ykoom,James Cook,Emeka Egbuka,Keenan Allen,Quentin Johnston,Dalton Kincaid,Brock Purdy
700,25,94.04,drapp,Bijan Robinson,Davante Adams,Deebo Samuel,Tony Pollard,Hunter Henry,Marcus Mariota
701,25,94.02,krutches93,James Cook,Davante Adams,Deebo Samuel,D'Andre Swift,Drake Maye,Zach Ertz
702,25,94,awe419,Puka Nacua,Jalen Hurts,Jakobi Meyers,Chuba Hubbard,D'Andre Swift,Dallas Goedert
702,25,94,awe419,Puka Nacua,Cam Skattebo,Jalen Hurts,Tony Pollard,Chris Olave,Kyle Pitts
702,25,94,shappy71,Jonathan Taylor,Emeka Egbuka,Keenan Allen,Patrick Mahomes,Michael Pittman Jr.,Dallas Goedert
702,25,94,notjrapp,Puka Nacua,Ladd McConkey,Drake London,Tony Pollard,Sam LaPorta,Matthew Stafford
702,25,94,deadlycoochie23,Saquon Barkley,Rome Odunze,Brian Thomas,Travis Etienne Jr.,Patrick Mahomes,Dalton Kincaid
702,25,94,copperprices,Puka Nacua,A.J. Brown,Drake London,Patrick Mahomes,Travis Kelce,Nick Chubb
708,25,93.98,joekali,Lamar Jackson,Ashton Jeanty,Deebo Samuel,Xavier Worthy,Hunter Henry,Nick Chubb
709,25,93.92,feilnarley,Omarion Hampton,Amon-Ra St. Brown,Drake London,Sam LaPorta,Jared Goff,Jerry Jeudy
709,25,93.92,daddy34,Puka Nacua,Ashton Jeanty,Chuba Hubbard,Sam LaPorta,Josh Downs,Jared Goff
709,25,93.92,cognition10,Saquon Barkley,Nico Collins,Quinshon Judkins,Quentin Johnston,Hunter Henry,C.J. Stroud
712,25,93.86,berettajames,James Cook,Rome Odunze,Emeka Egbuka,Tony Pollard,Hunter Henry,Baker Mayfield
712,25,93.86,dmanwon,Josh Allen,Rome Odunze,Deebo Samuel,Quinshon Judkins,Dalton Kincaid,Rashid Shaheed
712,25,93.86,drapp,Josh Allen,Amon-Ra St. Brown,Drake London,Chuba Hubbard,D'Andre Swift,David Njoku
715,25,93.84,tubinis2121,Derrick Henry,Ashton Jeanty,Deebo Samuel,Jayden Daniels,Jameson Williams,Kyle Pitts
716,25,93.82,kuruc711,Christian McCaffrey,Quinshon Judkins,Davante Adams,Hunter Henry,Drake Maye,Christian Kirk
716,25,93.82,whodeysss,Christian McCaffrey,Drake London,Kyren Williams,Justin Herbert,Quentin Johnston,Mark Andrews
716,25,93.82,jettns,Jonathan Taylor,Tyler Warren,Drake London,Sam LaPorta,Quentin Johnston,Michael Penix
716,25,93.82,stueast13,James Cook,Davante Adams,Drake London,Drake Maye,Michael Pittman Jr.,Cade Otton
720,25,93.8,nez,Bijan Robinson,Nico Collins,Chuba Hubbard,Patrick Mahomes,Xavier Worthy,Brenton Strange
720,25,93.8,gbd12,Jonathan Taylor,Davante Adams,Emeka Egbuka,Patrick Mahomes,Travis Kelce,Khalil Shakir
720,25,93.8,vindep,Puka Nacua,Zay Flowers,Tyler Warren,Tony Pollard,Patrick Mahomes,David Montgomery
723,25,93.78,wutangkillabees,Puka Nacua,Tyler Warren,Drake London,Daniel Jones,TreVeyon Henderson,Christian Kirk
724,25,93.74,joekali,Omarion Hampton,Kyren Williams,Deebo Samuel,Xavier Worthy,Hunter Henry,Marcus Mariota
725,25,93.72,ecoxer10,Christian McCaffrey,Ashton Jeanty,Tyler Warren,DeVonta Smith,Jameson Williams,Jared Goff
725,25,93.72,jtmckenzi,Puka Nacua,Zay Flowers,Cam Skattebo,Drake Maye,Hunter Henry,Nick Chubb
727,25,93.7,mackchris1,Puka Nacua,Chuba Hubbard,Emeka Egbuka,Keon Coleman,Juwan Johnson,Matthew Stafford
728,25,93.68,awe419,Puka Nacua,Davante Adams,Tyler Warren,Chuba Hubbard,D'Andre Swift,Daniel Jones
729,25,93.62,benrothlesberger,Christian McCaffrey,Emeka Egbuka,Cam Skattebo,Hunter Henry,Drake Maye,Jerry Jeudy
730,25,93.6,krutches93,Christian McCaffrey,Zay Flowers,Jalen Hurts,D'Andre Swift,Chris Olave,Dallas Goedert
731,25,93.58,awe419,Bijan Robinson,Davante Adams,Ricky Pearsall,Caleb Williams,Travis Etienne Jr.,Kyle Pitts
732,25,93.54,davis410,Bucky Irving,Amon-Ra St. Brown,Quinshon Judkins,Keenan Allen,Zach Ertz,Marcus Mariota
733,25,93.52,drapp,Omarion Hampton,Bucky Irving,Ricky Pearsall,Tetairoa McMillan,Brenton Strange,Drake Maye
733,25,93.52,danjpreciado,James Cook,Ashton Jeanty,Tyler Warren,D.J. Moore,Jameson Williams,Jared Goff
733,25,93.52,kcpolack,Puka Nacua,Davante Adams,Cam Skattebo,Justin Herbert,Keenan Allen,Dallas Goedert
736,25,93.5,ingelx,Puka Nacua,Jalen Hurts,Cam Skattebo,Sam LaPorta,Michael Pittman Jr.,Xavier Worthy
737,25,93.42,ripsewell,Saquon Barkley,Ashton Jeanty,Justin Herbert,Quentin Johnston,Jameson Williams,Mark Andrews
737,25,93.42,nez,Omarion Hampton,Davante Adams,A.J. Brown,Travis Etienne Jr.,Drake Maye,Hunter Henry
739,25,93.4,jessepatriss22,James Cook,Rome Odunze,Tyler Warren,Chuba Hubbard,Patrick Mahomes,Keon Coleman
739,25,93.4,drgoob,Christian McCaffrey,Cam Skattebo,Emeka Egbuka,Juwan Johnson,Chris Olave,Matthew Stafford
741,25,93.38,tonysprocket,Omarion Hampton,Rome Odunze,Drake London,Caleb Williams,Xavier Worthy,Zach Ertz
742,25,93.34,tmoneyttime1,Saquon Barkley,Emeka Egbuka,Deebo Samuel,Jayden Daniels,Travis Etienne Jr.,Mark Andrews
743,25,93.3,jessepatriss22,Puka Nacua,Jalen Hurts,Tyler Warren,Keenan Allen,Chuba Hubbard,D'Andre Swift
743,25,93.3,krutches93,Puka Nacua,Cam Skattebo,Zay Flowers,Zach Ertz,Chris Olave,Patrick Mahomes
743,25,93.3,tad4764,Bijan Robinson,Xavier Worthy,Patrick Mahomes,D'Andre Swift,Travis Kelce,Calvin Ridley
746,25,93.26,danjpreciado,Bijan Robinson,Brock Bowers,Ricky Pearsall,D'Andre Swift,Quentin Johnston,Brock Purdy
746,25,93.26,tristansdad,Omarion Hampton,Emeka Egbuka,Keenan Allen,Quentin Johnston,Juwan Johnson,Baker Mayfield
746,25,93.26,sonofkong,Puka Nacua,Emeka Egbuka,Quinshon Judkins,DeVonta Smith,Baker Mayfield,Cade Otton
749,25,93.24,awe419,Bijan Robinson,Brock Bowers,Drake London,Alvin Kamara,Michael Pittman Jr.,Marcus Mariota
749,25,93.24,copperprices,Derrick Henry,Bucky Irving,Deebo Samuel,Quentin Johnston,Jayden Daniels,Dalton Kincaid
751,25,93.22,kuruc711,Puka Nacua,Cam Skattebo,Ricky Pearsall,Quentin Johnston,Drake Maye,David Njoku
751,25,93.22,jdubs1035,Jahmyr Gibbs,Ashton Jeanty,Justin Herbert,Quentin Johnston,Keenan Allen,Harold Fannin
753,25,93.2,spike9771,Jahmyr Gibbs,Davante Adams,TreVeyon Henderson,Chris Olave,Patrick Mahomes,Kyle Pitts
753,25,93.2,patrickbarnesyoutube,Bijan Robinson,Jalen Hurts,Quinshon Judkins,Jameson Williams,D.J. Moore,Dallas Goedert
753,25,93.2,burtbra3,Puka Nacua,Jalen Hurts,Zay Flowers,DeVonta Smith,D'Andre Swift,Kyle Pitts
753,25,93.2,thegrownsimba,Bijan Robinson,Jalen Hurts,Emeka Egbuka,Travis Etienne Jr.,Juwan Johnson,Jerry Jeudy
757,25,93.18,chadg20,Omarion Hampton,Lamar Jackson,Quinshon Judkins,Xavier Worthy,Jameson Williams,Dallas Goedert
757,25,93.18,tubinis2121,Jonathan Taylor,Ashton Jeanty,Zay Flowers,Caleb Williams,Quentin Johnston,Zach Ertz
759,25,93.16,jorland50,James Cook,Nico Collins,Deebo Samuel,Travis Etienne Jr.,Jayden Daniels,Mark Andrews
760,25,93.12,chris,Puka Nacua,Zay Flowers,Tyler Warren,Justin Herbert,Chuba Hubbard,D'Andre Swift
761,25,93.1,mathology,James Cook,Zay Flowers,Cam Skattebo,Xavier Worthy,Patrick Mahomes,Travis Kelce
761,25,93.1,nez,James Cook,Jalen Hurts,Drake London,Travis Etienne Jr.,Travis Kelce,Mike Evans
761,25,93.1,aphidhero,Bijan Robinson,Jalen Hurts,Drake London,DeVonta Smith,Nick Chubb,Kyle Pitts
761,25,93.1,hett711,Saquon Barkley,Ashton Jeanty,Jalen Hurts,DeVonta Smith,Quentin Johnston,David Njoku
765,25,93.06,bestballviper,Bucky Irving,Ashton Jeanty,Brian Thomas,Chris Olave,Trevor Lawrence,Dalton Kincaid
765,25,93.06,daddy34,Puka Nacua,Emeka Egbuka,Cam Skattebo,Jerry Jeudy,Jayden Daniels,Brenton Strange
765,25,93.06,bustersboys,Omarion Hampton,Brock Bowers,Deebo Samuel,TreVeyon Henderson,Jayden Daniels,Michael Pittman Jr.
768,25,93.02,cowboys282,Amon-Ra St. Brown,Ashton Jeanty,Keenan Allen,TreVeyon Henderson,Mark Andrews,Jared Goff
768,25,93.02,nez,James Cook,Rome Odunze,Drake London,Travis Etienne Jr.,Justin Herbert,Oronde Gadsden
768,25,93.02,lee121503,Jahmyr Gibbs,Bucky Irving,Ricky Pearsall,Hunter Henry,Michael Pittman Jr.,Drake Maye
771,25,92.98,chris,Omarion Hampton,Bucky Irving,Drake London,Sam LaPorta,D.J. Moore,Geno Smith
772,25,92.96,whodeysss,James Cook,Emeka Egbuka,Rome Odunze,Tetairoa McMillan,Hunter Henry,Baker Mayfield
772,25,92.96,theteacup,Saquon Barkley,Emeka Egbuka,Deebo Samuel,TreVeyon Henderson,Hunter Henry,Baker Mayfield
774,25,92.94,kcpolack,Puka Nacua,Tyler Warren,Quinshon Judkins,Keenan Allen,Jayden Daniels,Jameson Williams
774,25,92.94,gabrainos,Omarion Hampton,Malik Nabers,Drake London,Quentin Johnston,Juwan Johnson,Jaxson Dart
776,25,92.9,drapp,James Cook,Davante Adams,Zay Flowers,Tony Pollard,Hunter Henry,Matthew Stafford
776,25,92.9,d4ve,James Cook,Davante Adams,Zay Flowers,Xavier Worthy,Sam LaPorta,Matthew Stafford
778,25,92.88,kfsherry,Bijan Robinson,Rome Odunze,Ladd McConkey,Caleb Williams,Quentin Johnston,Dallas Goedert
778,25,92.88,hotsizauce,Bijan Robinson,Kyren Williams,Drake London,Quentin Johnston,Caleb Williams,Juwan Johnson
778,25,92.88,noahwhit47,Bijan Robinson,Brock Bowers,Brian Thomas,Travis Etienne Jr.,Quentin Johnston,Geno Smith
778,25,92.88,win,Puka Nacua,Brock Bowers,Drake London,D'Andre Swift,Chris Olave,Geno Smith
782,25,92.86,tubinis2121,Christian McCaffrey,Zay Flowers,Deebo Samuel,Xavier Worthy,Brock Purdy,Brenton Strange
782,25,92.86,krutches93,Christian McCaffrey,Deebo Samuel,Tyler Warren,Jayden Daniels,D'Andre Swift,Tre Tucker
782,25,92.86,wanderingpenny,Omarion Hampton,Ashton Jeanty,Ricky Pearsall,Jayden Daniels,Zach Ertz,Calvin Ridley
782,25,92.86,krutches93,Puka Nacua,Tyler Warren,Zay Flowers,TreVeyon Henderson,Jauan Jennings,Brock Purdy
786,25,92.84,gsd4,Saquon Barkley,Davante Adams,Deebo Samuel,Jayden Daniels,D'Andre Swift,Kyle Pitts
787,25,92.82,lexidog17,Nico Collins,Ashton Jeanty,Drake London,Rhamondre Stevenson,Zach Ertz,Michael Penix
787,25,92.82,dylancash22,Puka Nacua,Davante Adams,Ladd McConkey,Hunter Henry,Drake Maye,D'Andre Swift
789,25,92.78,bestballviper,Omarion Hampton,Ashton Jeanty,Chris Olave,Jameson Williams,Dalton Kincaid,Geno Smith
790,25,92.72,lee121503,Jahmyr Gibbs,Ashton Jeanty,Zay Flowers,Xavier Worthy,Juwan Johnson,Jared Goff
791,25,92.7,dmlarson,James Cook,Davante Adams,Tetairoa McMillan,TreVeyon Henderson,Hunter Henry,Matthew Stafford
792,25,92.68,thewood1105,Bijan Robinson,Rome Odunze,Quinshon Judkins,Caleb Williams,DeVonta Smith,Kyle Pitts
793,25,92.66,in3us,Josh Allen,Amon-Ra St. Brown,Keenan Allen,Travis Etienne Jr.,D'Andre Swift,Zach Ertz
793,25,92.66,hotsizauce,Josh Allen,Bucky Irving,Drake London,Alvin Kamara,Chris Olave,Zach Ertz
793,25,92.66,stueast13,James Cook,Emeka Egbuka,Ricky Pearsall,Quentin Johnston,Brock Purdy,Brenton Strange
796,25,92.62,ez116,Amon-Ra St. Brown,Bucky Irving,Michael Pittman Jr.,Alvin Kamara,Drake Maye,David Njoku
796,25,92.62,jtmckenzi,Jonathan Taylor,Ashton Jeanty,Tyler Warren,D.J. Moore,Drake Maye,Terry McLaurin
798,25,92.6,bestballviper,Puka Nacua,Ricky Pearsall,TreVeyon Henderson,Patrick Mahomes,Hunter Henry,Jacory Croskey-Merritt
798,25,92.6,nez,Christian McCaffrey,Tyler Warren,Ricky Pearsall,Patrick Mahomes,Chris Olave,Hollywood Brown
800,25,92.58,shagnastyball17,James Cook,Ashton Jeanty,Jakobi Meyers,Caleb Williams,D.J. Moore,Kyle Pitts
801,25,92.56,jettns,Josh Allen,Ashton Jeanty,Tyler Warren,DeVonta Smith,Chris Olave,Keon Coleman
801,25,92.56,toppirl,Christian McCaffrey,Davante Adams,Tyler Warren,D.J. Moore,Xavier Worthy,Brock Purdy
801,25,92.56,dabk,Jonathan Taylor,Ashton Jeanty,Ricky Pearsall,Keenan Allen,Brock Purdy,Kyle Pitts
804,25,92.54,berettajames,Bucky Irving,Malik Nabers,Alvin Kamara,Quentin Johnston,Dallas Goedert,Jaxson Dart
805,25,92.52,babystevie,Bijan Robinson,Cam Skattebo,Jakobi Meyers,Drake Maye,Chris Olave,Dallas Goedert
805,25,92.52,djrj21,Christian McCaffrey,Drake London,Tetairoa McMillan,Hunter Henry,Drake Maye,Cole Kmet
805,25,92.52,tubinis2121,James Cook,Davante Adams,Brian Thomas,Quentin Johnston,Justin Herbert,Kyle Pitts
808,25,92.5,awe419,Christian McCaffrey,Drake London,Ricky Pearsall,Patrick Mahomes,Travis Kelce,Nick Chubb
808,25,92.5,bestballviper,Derrick Henry,Ashton Jeanty,Patrick Mahomes,Travis Kelce,Michael Pittman Jr.,Keon Coleman
808,25,92.5,bobbycubetas,Christian McCaffrey,Drake London,Chuba Hubbard,Patrick Mahomes,Travis Kelce,Jauan Jennings
811,25,92.46,tubinis2121,Puka Nacua,Tyler Warren,Brian Thomas,Jauan Jennings,Brock Purdy,D'Andre Swift
811,25,92.46,carterca,Amon-Ra St. Brown,Josh Allen,Keenan Allen,Xavier Worthy,D'Andre Swift,Dalton Kincaid
811,25,92.46,craigg503,Josh Allen,Ashton Jeanty,D'Andre Swift,Hunter Henry,Rashid Shaheed,Darnell Mooney
811,25,92.46,cutcutler,Puka Nacua,Emeka Egbuka,A.J. Brown,Travis Etienne Jr.,Juwan Johnson,Baker Mayfield
815,25,92.42,gpngc,Bucky Irving,Amon-Ra St. Brown,Quinshon Judkins,Keenan Allen,Jared Goff,Brenton Strange
816,25,92.4,splaskon,Christian McCaffrey,Emeka Egbuka,Jalen Hurts,Chris Olave,Dalton Kincaid,D'Andre Swift
816,25,92.4,jessepatriss22,Puka Nacua,Emeka Egbuka,Zay Flowers,Patrick Mahomes,Sam LaPorta,David Montgomery
816,25,92.4,goods,Jonathan Taylor,Emeka Egbuka,Zay Flowers,Patrick Mahomes,Chris Olave,Kyle Pitts
819,25,92.38,thewood1105,Omarion Hampton,Ashton Jeanty,Jakobi Meyers,Keenan Allen,Geno Smith,Hunter Henry
819,25,92.38,ez116,James Cook,Davante Adams,Quinshon Judkins,Tetairoa McMillan,Daniel Jones,Dallas Goedert
819,25,92.38,beriov,Bijan Robinson,Cam Skattebo,Tyler Warren,Quentin Johnston,Jerry Jeudy,Daniel Jones
822,25,92.36,sgtsweeny,James Cook,Tyler Warren,Emeka Egbuka,Tony Pollard,Chris Olave,Baker Mayfield
822,25,92.36,th3what,Bucky Irving,Amon-Ra St. Brown,Deebo Samuel,Jakobi Meyers,Jayden Daniels,Zach Ertz
824,25,92.34,danjpreciado,Christian McCaffrey,Deebo Samuel,Zay Flowers,Chris Olave,Jayden Daniels,Kyle Pitts
824,25,92.34,danjpreciado,Puka Nacua,Emeka Egbuka,Chuba Hubbard,D'Andre Swift,Jayden Daniels,Zach Ertz
826,25,92.32,piri24,Christian McCaffrey,Zay Flowers,Deebo Samuel,Jayden Daniels,Kyle Pitts,Keon Coleman
827,25,92.3,bestballviper,Christian McCaffrey,Cam Skattebo,Drake London,Patrick Mahomes,Sam LaPorta,Christian Kirk
828,25,92.28,berettajames,Saquon Barkley,Amon-Ra St. Brown,Tyler Warren,Xavier Worthy,TreVeyon Henderson,Daniel Jones
829,25,92.26,jgfc,Christian McCaffrey,Zay Flowers,Deebo Samuel,D'Andre Swift,Jayden Daniels,Brenton Strange
829,25,92.26,daddy34,Puka Nacua,Emeka Egbuka,Chuba Hubbard,Tony Pollard,Travis Kelce,Baker Mayfield
829,25,92.26,cgeeeeee,Bijan Robinson,Emeka Egbuka,Tyler Warren,Chris Olave,DeVonta Smith,Baker Mayfield
832,25,92.24,jgfc,James Cook,Rome Odunze,TreVeyon Henderson,Quentin Johnston,Jaxson Dart,Zach Ertz
833,25,92.2,deezeydeeze,Jonathan Taylor,Ashton Jeanty,A.J. Brown,Patrick Mahomes,Travis Kelce,Hollywood Brown
834,25,92.18,tonysprocket,Puka Nacua,Rome Odunze,Quinshon Judkins,TreVeyon Henderson,Juwan Johnson,Daniel Jones
835,25,92.14,lee121503,Omarion Hampton,Malik Nabers,Travis Etienne Jr.,Drake London,Juwan Johnson,Jaxson Dart
836,25,92.12,bestballviper,Saquon Barkley,Ashton Jeanty,Ladd McConkey,Justin Herbert,Michael Pittman Jr.,Kyle Pitts
836,25,92.12,jessepatriss22,Omarion Hampton,Bucky Irving,Deebo Samuel,Justin Herbert,Dalton Kincaid,Tre Tucker
838,25,92.1,awe419,Christian McCaffrey,Ladd McConkey,Cam Skattebo,Michael Pittman Jr.,Patrick Mahomes,Kyle Pitts
838,25,92.1,danjpreciado,Christian McCaffrey,Zay Flowers,Quinshon Judkins,Patrick Mahomes,Travis Kelce,Calvin Ridley
838,25,92.1,jessepatriss22,Christian McCaffrey,Cam Skattebo,Tyler Warren,Patrick Mahomes,Chris Olave,Jauan Jennings
841,25,92.04,lineofscrimmage,Amon-Ra St. Brown,Kyren Williams,Deebo Samuel,Quentin Johnston,Mark Andrews,Marcus Mariota
842,25,92.02,nf42,Saquon Barkley,Davante Adams,Tony Pollard,Quentin Johnston,Hunter Henry,Drake Maye
842,25,92.02,mrkukie,Amon-Ra St. Brown,Bucky Irving,Deebo Samuel,Alvin Kamara,Mark Andrews,Jared Goff
844,25,92,kcpolack,Puka Nacua,Jalen Hurts,Tyler Warren,Travis Etienne Jr.,DeVonta Smith,Josh Downs
845,25,91.98,danno3434,Puka Nacua,Emeka Egbuka,Quinshon Judkins,Daniel Jones,Dalton Kincaid,Tre Tucker
845,25,91.98,wcbias17,Ashton Jeanty,Rome Odunze,Drake London,Sam LaPorta,Caleb Williams,Jauan Jennings
847,25,91.96,jasta29,Bijan Robinson,Emeka Egbuka,Zay Flowers,Sam LaPorta,TreVeyon Henderson,Baker Mayfield
847,25,91.96,lee121503,Puka Nacua,Emeka Egbuka,Cam Skattebo,Jauan Jennings,Travis Kelce,Brock Purdy
847,25,91.96,hotsizauce,Josh Allen,Bucky Irving,Ricky Pearsall,Tetairoa McMillan,Travis Etienne Jr.,Dalton Kincaid
850,25,91.92,d4ve,Jahmyr Gibbs,Ashton Jeanty,Ricky Pearsall,Hunter Henry,Drake Maye,Darnell Mooney
851,25,91.9,patrickbarnesyoutube,Jahmyr Gibbs,Nico Collins,Deebo Samuel,TreVeyon Henderson,Patrick Mahomes,Dalton Kincaid
852,25,91.88,jkam,James Cook,Ashton Jeanty,Caleb Williams,Sam LaPorta,Michael Pittman Jr.,Tyquan Thornton
852,25,91.88,wickedwristy,Puka Nacua,Davante Adams,Tyler Warren,Keenan Allen,D'Andre Swift,Geno Smith
852,25,91.88,cavaleman,Bijan Robinson,Cam Skattebo,Deebo Samuel,Jayden Daniels,Keenan Allen,Dallas Goedert
852,25,91.88,bestballviper,Christian McCaffrey,Quinshon Judkins,Ladd McConkey,Quentin Johnston,Kyle Pitts,Daniel Jones
852,25,91.88,chadcandles,Rome Odunze,Ashton Jeanty,TreVeyon Henderson,Caleb Williams,Brenton Strange,Michael Pittman Jr.
857,25,91.82,lee121503,Omarion Hampton,Kyren Williams,Brian Thomas,Justin Herbert,Quentin Johnston,Kyle Pitts
858,25,91.8,noahwhit47,Puka Nacua,Jalen Hurts,Emeka Egbuka,DeVonta Smith,TreVeyon Henderson,Dalton Kincaid
858,25,91.8,mrdevore3,Puka Nacua,Cam Skattebo,Ladd McConkey,D'Andre Swift,Travis Kelce,Matthew Stafford
