place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
1217,0,84.3,fflinx,Josh Jacobs,Derrick Henry,Keenan Allen,Romeo Doubs,AJ Barner,Sam Darnold
1220,0,84.28,lee121503,Christian McCaffrey,Trey McBride,Travis Etienne Jr.,Calvin Ridley,Daniel Jones,Josh Downs
1220,0,84.28,danjpreciado,De'Von Achane,Trey McBride,Keenan Allen,Daniel Jones,TreVeyon Henderson,Alec Pierce
1220,0,84.28,wallstwilson,Josh Jacobs,Jaylen Waddle,Jake Ferguson,Jordan Love,Matthew Golden,Travis Hunter
1223,0,84.26,hdjdhdjdjsk,Ashton Jeanty,Tetairoa McMillan,Brian Thomas,Darren Waller,Zay Flowers,Kyler Murray
1224,0,84.24,razor33,Rico Dowdle,Derrick Henry,Quentin Johnston,Baker Mayfield,Cade Otton,Jerry Jeudy
1224,0,84.24,tbrook3434,Jaxon Smith-Njigba,Travis Etienne Jr.,Baker Mayfield,Kendrick Bourne,Zay Flowers,AJ Barner
1224,0,84.24,kobegoat2424,Kyren Williams,Ja'Marr Chase,Dak Prescott,Darren Waller,Kendrick Bourne,Jauan Jennings
1227,0,84.22,brorannosaurusflex,Christian McCaffrey,Trey McBride,Brian Thomas,Tony Pollard,Trevor Lawrence,Dontayvion Wicks
1228,0,84.2,thegrownsimba,De'Von Achane,Tyler Warren,Kenneth Walker III,Keenan Allen,Sam Darnold,Cooper Kupp
1228,0,84.2,tmoneyttime1,Christian McCaffrey,Jaylen Waddle,Quentin Johnston,Michael Pittman Jr.,Daniel Jones,Cade Otton
1228,0,84.2,tbrook3434,Jaxon Smith-Njigba,Travis Etienne Jr.,Darren Waller,Zay Flowers,Sam Darnold,Kendrick Bourne
1231,0,84.18,fiddlemygooch,Josh Jacobs,Trey McBride,Kenneth Walker III,Michael Pittman Jr.,Daniel Jones,Jerry Jeudy
1231,0,84.18,awe419,Rachaad White,Rico Dowdle,Chris Olave,Jakobi Meyers,David Njoku,Mac Jones
1231,0,84.18,tonysprocket,Jonathan Taylor,Ladd McConkey,DK Metcalf,Jake Tonges,Travis Hunter,Mac Jones
1234,0,84.16,manaray31,De'Von Achane,Stefon Diggs,Ladd McConkey,Justin Herbert,Romeo Doubs,Mark Andrews
1234,0,84.16,beriov,Tetairoa McMillan,Brian Thomas,Darren Waller,Chase Brown,Bryce Young,Josh Downs
1234,0,84.16,teddyonfetti,George Pickens,Derrick Henry,Kenneth Walker III,Justin Herbert,Brock Bowers,Chris Olave
1234,0,84.16,topfantasyplays,Rico Dowdle,Derrick Henry,Romeo Doubs,Jordan Love,Tee Higgins,Taysom Hill
1238,0,84.14,sjweil9,Ashton Jeanty,Ja'Marr Chase,Drake Maye,Chris Olave,David Njoku,TreVeyon Henderson
1238,0,84.14,bellb,Josh Jacobs,Ladd McConkey,Tucker Kraft,Matthew Golden,Matthew Stafford,Hassan Haskins
1240,0,84.1,creuter22,George Pickens,Rachaad White,Marvin Harrison,Michael Pittman Jr.,Sam Darnold,Michael Mayer
1240,0,84.1,casey89lane,De'Von Achane,Jaylen Waddle,Kenneth Walker III,Darren Waller,Kendrick Bourne,Mac Jones
1240,0,84.1,gabrainos,Jaxon Smith-Njigba,Davante Adams,DK Metcalf,Tony Pollard,Jake Tonges,Sam Darnold
1243,0,84.08,awe419,Kyren Williams,Rachaad White,DK Metcalf,Chris Olave,Jake Tonges,Mac Jones
1243,0,84.08,spartan,Josh Jacobs,Stefon Diggs,Tyler Warren,Daniel Jones,Tony Pollard,Alec Pierce
1243,0,84.08,cgeeeeee,Christian McCaffrey,Tyler Warren,Quentin Johnston,Daniel Jones,Chase Brown,Alec Pierce
1246,0,84.06,millertime3799,Ashton Jeanty,Jaylen Waddle,Dak Prescott,Romeo Doubs,AJ Barner,Kendrick Bourne
1247,0,84.04,mayo1143,De'Von Achane,Derrick Henry,Dak Prescott,Michael Pittman Jr.,Darren Waller,Romeo Doubs
1248,0,84,nf42,Rachaad White,George Pickens,Jaylen Warren,Keenan Allen,AJ Barner,Sam Darnold
1248,0,84,freefries,De'Von Achane,Jaylen Waddle,Jake Ferguson,CeeDee Lamb,Lamar Jackson,Tre Tucker
1250,0,83.98,mosioatunya,Josh Jacobs,Stefon Diggs,Tucker Kraft,Daniel Jones,Jakobi Meyers,Tre Tucker
1250,0,83.98,leagueofitems,Ashton Jeanty,Tyler Warren,Marvin Harrison,Daniel Jones,Kendrick Bourne,Tee Higgins
1250,0,83.98,jorland50,Christian McCaffrey,Trey McBride,Brian Thomas,Chris Olave,Jauan Jennings,Mac Jones
1250,0,83.98,radthad954,Jonathan Taylor,DK Metcalf,Jake Tonges,Kendrick Bourne,Mac Jones,Taysom Hill
1250,0,83.98,tubinis2121,Christian McCaffrey,Ladd McConkey,Trey McBride,Chase Brown,Zay Flowers,Kyler Murray
1255,0,83.96,djrj21,Josh Jacobs,Jordan Love,DK Metcalf,Romeo Doubs,David Njoku,Tee Higgins
1256,0,83.94,brorannosaurusflex,Jaxon Smith-Njigba,Tetairoa McMillan,Michael Carter,Baker Mayfield,Darren Waller,Sterling Shepard
1257,0,83.92,mathology,Josh Jacobs,Jaylen Waddle,Brian Thomas,Jake Tonges,Quentin Johnston,Tua Tagovailoa
1257,0,83.92,berettajames,De'Von Achane,Jaylen Waddle,Ladd McConkey,Marvin Harrison,Jake Tonges,Tua Tagovailoa
1259,0,83.9,mikec6212,Ja'Marr Chase,Rico Dowdle,CeeDee Lamb,Chase Brown,Sam Darnold,Juwan Johnson
1259,0,83.9,tubinis2121,Jonathan Taylor,Jaylen Waddle,Ladd McConkey,Chase Brown,Jake Tonges,Mac Jones
1261,0,83.88,goathopgrower,Kyren Williams,George Pickens,Michael Pittman Jr.,Daniel Jones,Hassan Haskins,Harold Fannin
1261,0,83.88,mosioatunya,Christian McCaffrey,Tyler Warren,Ladd McConkey,Tony Pollard,Matthew Golden,Spencer Rattler
1263,0,83.84,fflinx,Josh Jacobs,Tyler Warren,Brian Thomas,Jakobi Meyers,Matthew Stafford,Rashid Shaheed
1263,0,83.84,cognition10,De'Von Achane,Stefon Diggs,Drake Maye,Calvin Ridley,David Njoku,Kendrick Bourne
1263,0,83.84,d4ve,Jonathan Taylor,Stefon Diggs,Drake Maye,Jake Tonges,Matthew Golden,Alvin Kamara
1263,0,83.84,shagnastyball17,Rico Dowdle,Rachaad White,Baker Mayfield,Michael Pittman Jr.,Cade Otton,Zay Flowers
1267,0,83.82,urbanik,De'Von Achane,Brian Thomas,Tucker Kraft,Trevor Lawrence,Rhamondre Stevenson,Travis Hunter
1267,0,83.82,brian,De'Von Achane,Jaylen Waddle,Ladd McConkey,Hunter Henry,Tua Tagovailoa,Tee Higgins
1269,0,83.8,awe419,Josh Jacobs,Travis Etienne Jr.,DK Metcalf,Michael Pittman Jr.,Jake Tonges,Aaron Rodgers
1269,0,83.8,patmoore967,Josh Jacobs,Derrick Henry,Brian Thomas,Lamar Jackson,Juwan Johnson,Rashod Bateman
1271,0,83.78,vindep,Javonte Williams,Tetairoa McMillan,Derrick Henry,Daniel Jones,Quentin Johnston,Michael Mayer
1272,0,83.76,cbsutton3,Rico Dowdle,Jaylen Waddle,Drake Maye,Hunter Henry,Rashid Shaheed,Hassan Haskins
1272,0,83.76,toddyut,Ashton Jeanty,Tetairoa McMillan,Michael Carter,Darren Waller,Kendrick Bourne,Bryce Young
1274,0,83.74,bestballviper,De'Von Achane,Stefon Diggs,Drake Maye,Darren Waller,Rhamondre Stevenson,Josh Downs
1274,0,83.74,grelly,Jaxon Smith-Njigba,Tetairoa McMillan,Drake Maye,Hunter Henry,TreVeyon Henderson,Zay Flowers
1274,0,83.74,lee121503,Rachaad White,Trey McBride,Drake Maye,Michael Pittman Jr.,Kendrick Bourne,Travis Hunter
1274,0,83.74,samolson31,Jaxon Smith-Njigba,Stefon Diggs,Drake Maye,Hunter Henry,Matthew Golden,Alvin Kamara
1274,0,83.74,qbnaked,George Pickens,Rachaad White,Dak Prescott,Jaylen Warren,Rashid Shaheed,Tommy Tremble
1279,0,83.72,brorannosaurusflex,Javonte Williams,Rico Dowdle,Ladd McConkey,Hunter Henry,Trevor Lawrence,Dyami Brown
1280,0,83.7,whodeysss,Christian McCaffrey,Trey McBride,Travis Etienne Jr.,Zay Flowers,Chris Olave,Sam Darnold
1280,0,83.7,mathology,Jaxon Smith-Njigba,Rachaad White,Quentin Johnston,TreVeyon Henderson,AJ Barner,Sam Darnold
1282,0,83.68,rotosurgeon,Josh Jacobs,Kenneth Walker III,DK Metcalf,Hunter Henry,Daniel Jones,Rashid Shaheed
1283,0,83.58,hotsizauce,Josh Jacobs,Tyler Warren,Travis Etienne Jr.,Michael Pittman Jr.,Daniel Jones,Ricky Pearsall
1283,0,83.58,tubinis2121,Jonathan Taylor,Ladd McConkey,Tucker Kraft,Jauan Jennings,Mac Jones,Kendrick Bourne
1283,0,83.58,qbtheking22,Jonathan Taylor,Trey McBride,DK Metcalf,Calvin Ridley,Matthew Golden,Kyler Murray
1283,0,83.58,awe419,Ashton Jeanty,Tetairoa McMillan,DK Metcalf,Daniel Jones,Alvin Kamara,Juwan Johnson
1287,0,83.56,jordanchand,Kyren Williams,Rico Dowdle,Jakobi Meyers,Chris Olave,Geno Smith,Cade Otton
1287,0,83.56,spike9771,Josh Jacobs,Tyler Warren,Jordan Love,Chris Olave,Jakobi Meyers,TreVeyon Henderson
1287,0,83.56,cgeeeeee,De'Von Achane,Quentin Johnston,Justin Herbert,Chris Godwin,Rhamondre Stevenson,George Kittle
1287,0,83.56,berettajames,Christian McCaffrey,Jake Ferguson,Ladd McConkey,Jordan Love,Romeo Doubs,Tee Higgins
1287,0,83.56,brorannosaurusflex,Rico Dowdle,Rachaad White,Jordan Love,Chris Olave,David Njoku,Dontayvion Wicks
1287,0,83.56,dabeef632,Josh Jacobs,Ladd McConkey,Justin Herbert,TreVeyon Henderson,Darren Waller,Travis Hunter
1287,0,83.56,iamskiman,Kyren Williams,Ja'Marr Chase,Keenan Allen,Justin Herbert,Kendrick Bourne,Cade Otton
1294,0,83.54,danjpreciado,Kyren Williams,Rachaad White,Baker Mayfield,Chris Olave,Cade Otton,Matthew Golden
1294,0,83.54,gmeholder,George Pickens,Ja'Marr Chase,Dak Prescott,Kenneth Walker III,Travis Hunter,Taysom Hill
1294,0,83.54,awe419,De'Von Achane,Trey McBride,DK Metcalf,Matthew Stafford,Tony Pollard,Rashid Shaheed
1297,0,83.5,berettajames,Jaxon Smith-Njigba,Ja'Marr Chase,Kenneth Walker III,Darren Waller,Sam Darnold,Rashid Shaheed
1297,0,83.5,awe419,Jonathan Taylor,Jake Ferguson,DK Metcalf,Jakobi Meyers,Alvin Kamara,Aaron Rodgers
1297,0,83.5,egoldberg11,Josh Jacobs,Jaylen Waddle,Ladd McConkey,Marvin Harrison,David Njoku,Mac Jones
1300,0,83.48,whodeysss,Jonathan Taylor,Derrick Henry,Tucker Kraft,Daniel Jones,Tee Higgins,Rashid Shaheed
1300,0,83.48,kevslice,Christian McCaffrey,Travis Etienne Jr.,Ladd McConkey,Rashid Shaheed,Daniel Jones,Cade Otton
1300,0,83.48,manaray31,Christian McCaffrey,Trey McBride,Kenneth Walker III,Daniel Jones,Rashid Shaheed,Josh Downs
1303,0,83.44,krutches93,De'Von Achane,Travis Etienne Jr.,Tyler Warren,Chris Godwin,Baker Mayfield,Mike Evans
1303,0,83.44,nez,Jonathan Taylor,Jake Ferguson,Dak Prescott,Chris Olave,Rashid Shaheed,Cooper Kupp
1303,0,83.44,connormccloskey1,Jaxon Smith-Njigba,Baker Mayfield,Darren Waller,Kenneth Gainwell,Taysom Hill,Kendrick Bourne
1303,0,83.44,drapp,George Pickens,Rachaad White,Drake Maye,Jaylen Warren,Jauan Jennings,Jonnu Smith
1303,0,83.44,berettajames,Emeka Egbuka,Rico Dowdle,Kenneth Walker III,Baker Mayfield,Kendrick Bourne,Cade Otton
1303,0,83.44,kcpolack,Rico Dowdle,Rachaad White,Baker Mayfield,Keenan Allen,Calvin Ridley,Jake Tonges
1303,0,83.44,rockitsauce,Josh Jacobs,Jake Ferguson,Dak Prescott,Romeo Doubs,Tee Higgins,TreVeyon Henderson
1303,0,83.44,krutches93,Jaxon Smith-Njigba,Derrick Henry,Stefon Diggs,Drake Maye,Bucky Irving,David Njoku
1311,0,83.42,thesequel21,Jonathan Taylor,Travis Etienne Jr.,DK Metcalf,Jake Tonges,Trevor Lawrence,Ricky Pearsall
1311,0,83.42,manaray31,Jonathan Taylor,Jaylen Waddle,Travis Etienne Jr.,Chris Olave,AJ Barner,Sam Darnold
1311,0,83.42,berettajames,Christian McCaffrey,Stefon Diggs,Brian Thomas,Matthew Golden,Trevor Lawrence,AJ Barner
1314,0,83.4,zahzz,De'Von Achane,Derrick Henry,DK Metcalf,Zay Flowers,Darren Waller,Tua Tagovailoa
1314,0,83.4,topfantasyplays,Jaxon Smith-Njigba,Travis Etienne Jr.,Jake Ferguson,Chase Brown,Sam Darnold,Cooper Kupp
1316,0,83.38,lee121503,De'Von Achane,Quinshon Judkins,Brian Thomas,CeeDee Lamb,Brock Bowers,Kyler Murray
1316,0,83.38,schmoe,Kyren Williams,George Pickens,Brock Purdy,Michael Carter,Cooper Kupp,Jake Tonges
1318,0,83.36,lee121503,Jaxon Smith-Njigba,Jaylen Waddle,Drake Maye,Darren Waller,Rashid Shaheed,TreVeyon Henderson
1319,0,83.34,babystevie,Jonathan Taylor,Dak Prescott,Jake Ferguson,Calvin Ridley,Kendrick Bourne,Tre Tucker
1319,0,83.34,lenkeith,De'Von Achane,Stefon Diggs,Drake Maye,Chris Olave,Jake Tonges,Jauan Jennings
1321,0,83.32,tubinis2121,Javonte Williams,Ja'Marr Chase,Brian Thomas,Zay Flowers,Trevor Lawrence,Michael Mayer
1322,0,83.28,squanto,Javonte Williams,Ja'Marr Chase,Tucker Kraft,Daniel Jones,Kendrick Bourne,Alec Pierce
1322,0,83.28,bestballviper,Josh Jacobs,Jaylen Warren,Tucker Kraft,Michael Pittman Jr.,Daniel Jones,Tee Higgins
1322,0,83.28,goathopgrower,Kyren Williams,Jaylen Waddle,Ladd McConkey,Marvin Harrison,Kyler Murray,Harold Fannin
1322,0,83.28,berettajames,Kyren Williams,George Pickens,Michael Pittman Jr.,Daniel Jones,Darren Waller,Zay Flowers
1326,0,83.26,hotsizauce,De'Von Achane,Stefon Diggs,Ladd McConkey,Jaylen Warren,Brock Bowers,Geno Smith
1326,0,83.26,dsablan716,Rico Dowdle,Ja'Marr Chase,Jordan Love,Darren Waller,Rashid Shaheed,Calvin Ridley
1328,0,83.24,mathology,Christian McCaffrey,Kenneth Walker III,Brian Thomas,Baker Mayfield,Chris Godwin,Jake Tonges
1328,0,83.24,kuruc711,Rico Dowdle,Quinshon Judkins,Michael Pittman Jr.,Drake Maye,Jake Tonges,Tee Higgins
1328,0,83.24,bustersboys,Josh Jacobs,Tyler Warren,Brian Thomas,Marvin Harrison,Jakobi Meyers,Matthew Stafford
1331,0,83.2,awe419,Kyren Williams,Tetairoa McMillan,DK Metcalf,Jaylen Warren,Jake Tonges,Aaron Rodgers
1331,0,83.2,krutches93,Jonathan Taylor,Travis Etienne Jr.,Quentin Johnston,Cooper Kupp,Sam Darnold,George Kittle
1333,0,83.18,lee121503,De'Von Achane,Trey McBride,Stefon Diggs,Ricky Pearsall,Kyler Murray,Hassan Haskins
1333,0,83.18,patrickbarnesyoutube,De'Von Achane,Trey McBride,Ladd McConkey,Jaylen Warren,Calvin Ridley,Cam Ward
1335,0,83.16,patrickbarnesyoutube,Kyren Williams,Rico Dowdle,Jordan Love,Chris Olave,David Njoku,Dontayvion Wicks
1335,0,83.16,dak488lamb,Kyren Williams,Tetairoa McMillan,Brian Thomas,Romeo Doubs,Bryce Young,Mark Andrews
1335,0,83.16,d4ve,Jonathan Taylor,Trey McBride,Derrick Henry,Jordan Love,Romeo Doubs,Jerry Jeudy
1338,0,83.14,gpngc,De'Von Achane,Stefon Diggs,Drake Maye,Darren Waller,Tony Pollard,Tee Higgins
1338,0,83.14,mtaylor04,Josh Jacobs,Dak Prescott,Jake Ferguson,Romeo Doubs,Jakobi Meyers,Kenneth Gainwell
1338,0,83.14,d4ve,Kyren Williams,Tetairoa McMillan,Drake Maye,Hunter Henry,Chris Godwin,Chase Brown
1341,0,83.1,awe419,Ashton Jeanty,Tetairoa McMillan,DK Metcalf,Jaylen Warren,Jake Tonges,Aaron Rodgers
1342,0,83.08,cognition10,Jonathan Taylor,Tyler Warren,Jake Ferguson,Daniel Jones,Calvin Ridley,Tre Tucker
1342,0,83.08,tubinis2121,Christian McCaffrey,Rachaad White,Tyler Warren,Jauan Jennings,Chris Godwin,Lamar Jackson
1342,0,83.08,popo,Jonathan Taylor,Travis Etienne Jr.,Jake Ferguson,Kendrick Bourne,Mac Jones,Jalen Coker
1342,0,83.08,manaray31,Josh Jacobs,Tyler Warren,Kenneth Walker III,Marvin Harrison,Kendrick Bourne,Mac Jones
1346,0,83.06,cynight,George Pickens,Ja'Marr Chase,Chase Brown,Hunter Henry,TreVeyon Henderson,Bryce Young
1346,0,83.06,vindep,Jonathan Taylor,Trey McBride,Michael Carter,Matthew Golden,Zay Flowers,Bryce Young
1346,0,83.06,fflinx,Jonathan Taylor,Tetairoa McMillan,Travis Etienne Jr.,Jordan Love,Romeo Doubs,Michael Mayer
1346,0,83.06,robcash24,De'Von Achane,Derrick Henry,Quentin Johnston,Justin Herbert,Jake Tonges,Travis Hunter
1346,0,83.06,brorannosaurusflex,Christian McCaffrey,Trey McBride,Ladd McConkey,Justin Herbert,Tony Pollard,Jalen Tolbert
1346,0,83.06,raiders211,De'Von Achane,Ladd McConkey,Jake Ferguson,Michael Pittman Jr.,Bryce Young,Jalen Tolbert
1352,0,83.04,mosioatunya,Rachaad White,George Pickens,Dak Prescott,Jaylen Warren,Jauan Jennings,Jake Tonges
1352,0,83.04,brittlashea38,Ja'Marr Chase,Tyler Warren,Drake Maye,Michael Carter,CeeDee Lamb,David Njoku
1352,0,83.04,bestballviper,Jonathan Taylor,Trey McBride,Rachaad White,Baker Mayfield,Calvin Ridley,Mike Evans
1355,0,83.02,kennythejet,Jaxon Smith-Njigba,Jaylen Waddle,Jaylen Warren,Chase Brown,Jake Tonges,Sam Darnold
1356,0,83,fantasygrinder,De'Von Achane,Stefon Diggs,Tucker Kraft,Michael Carter,Sam Darnold,Cooper Kupp
1356,0,83,danjpreciado,Jonathan Taylor,Jake Ferguson,Ladd McConkey,Michael Pittman Jr.,Romeo Doubs,Kyler Murray
1356,0,83,dak4mvpnotme,Jaxon Smith-Njigba,Quentin Johnston,Tucker Kraft,Jakobi Meyers,Chase Brown,Sam Darnold
1359,0,82.98,danjpreciado,Jonathan Taylor,Travis Etienne Jr.,Brian Thomas,Chris Olave,Jake Tonges,Mac Jones
1359,0,82.98,tmoneyttime1,Rico Dowdle,Kyren Williams,Kendrick Bourne,Jauan Jennings,Mac Jones,Jonnu Smith
1359,0,82.98,stonebraker,George Pickens,Rico Dowdle,TreVeyon Henderson,Marvin Harrison,Cam Ward,Cade Otton
1359,0,82.98,cowboys282,Jonathan Taylor,Trey McBride,Ladd McConkey,Chris Godwin,Kyler Murray,Chase Brown
1359,0,82.98,ingelx,Jaxon Smith-Njigba,Tetairoa McMillan,Michael Pittman Jr.,Darren Waller,Daniel Jones,Tony Pollard
1364,0,82.96,awe419,De'Von Achane,Jaylen Waddle,DK Metcalf,Matthew Stafford,Hunter Henry,Alvin Kamara
1364,0,82.96,patrickbarnesyoutube,Jonathan Taylor,Trey McBride,Ladd McConkey,Calvin Ridley,Bucky Irving,Kyler Murray
1364,0,82.96,garricktolley,Christian McCaffrey,Jordan Love,Jake Ferguson,Chris Godwin,Bucky Irving,Cooper Kupp
1367,0,82.94,tricky8181,Ashton Jeanty,Jaylen Waddle,Ladd McConkey,Marvin Harrison,Kyler Murray,Harold Fannin
1367,0,82.94,danjpreciado,Christian McCaffrey,Rachaad White,DK Metcalf,David Njoku,Baker Mayfield,Rashid Shaheed
1367,0,82.94,jordanchand,De'Von Achane,Jake Ferguson,Dak Prescott,Zay Flowers,Tre Tucker,Tony Pollard
1367,0,82.94,krutches93,Quinshon Judkins,Ja'Marr Chase,Chuba Hubbard,Drake Maye,George Kittle,Chris Olave
1371,0,82.9,krutches93,Javonte Williams,George Pickens,Tucker Kraft,Michael Carter,Cooper Kupp,Sam Darnold
1372,0,82.88,quetheegoat00,Jaxon Smith-Njigba,Jaylen Waddle,Kenneth Walker III,Justin Herbert,Hunter Henry,Kendrick Bourne
1372,0,82.88,drapp,De'Von Achane,Trey McBride,Quentin Johnston,Chris Olave,Rhamondre Stevenson,Spencer Rattler
1372,0,82.88,jordanchand,De'Von Achane,Tyler Warren,Daniel Jones,Jakobi Meyers,Tony Pollard,Travis Hunter
1375,0,82.86,bustersboys,Josh Jacobs,Davante Adams,Ladd McConkey,Marvin Harrison,Kyler Murray,David Njoku
1375,0,82.86,pdidrew,Christian McCaffrey,Tyler Warren,Ladd McConkey,Justin Herbert,Quentin Johnston,Tee Higgins
1377,0,82.84,bustersboys,Jaxon Smith-Njigba,Derrick Henry,Dak Prescott,Michael Pittman Jr.,Matthew Golden,Taysom Hill
1378,0,82.82,brorannosaurusflex,Josh Jacobs,Stefon Diggs,Brian Thomas,Hunter Henry,Trevor Lawrence,Kenneth Gainwell
1379,0,82.8,drapp,Christian McCaffrey,Jaylen Waddle,Tyler Warren,Kendrick Bourne,Marvin Harrison,Kyler Murray
1379,0,82.8,aaronjh22,Christian McCaffrey,Ladd McConkey,Trey McBride,Romeo Doubs,Chase Brown,Lamar Jackson
1379,0,82.8,cognition10,Jaxon Smith-Njigba,Jake Ferguson,DK Metcalf,Romeo Doubs,Hassan Haskins,Aaron Rodgers
1382,0,82.78,tubinis2121,Josh Jacobs,Tyler Warren,Michael Carter,Jakobi Meyers,Daniel Jones,Jauan Jennings
1383,0,82.76,ingelx,Kyren Williams,Ja'Marr Chase,Marvin Harrison,Brian Thomas,David Njoku,Kyler Murray
1383,0,82.76,brorannosaurusflex,Rachaad White,George Pickens,Michael Carter,Jordan Love,Michael Mayer,Dontayvion Wicks
1383,0,82.76,jettns,Jaxon Smith-Njigba,Tetairoa McMillan,Marvin Harrison,Chase Brown,Bryce Young,AJ Barner
1383,0,82.76,ad5,Ashton Jeanty,Tetairoa McMillan,DK Metcalf,Justin Herbert,Jake Tonges,Tony Pollard
1387,0,82.74,teebox,Ja'Marr Chase,Tetairoa McMillan,Dak Prescott,Darren Waller,Alvin Kamara,Zay Flowers
1387,0,82.74,lenkeith,Quinshon Judkins,George Pickens,DK Metcalf,Drake Maye,Chuba Hubbard,David Njoku
1387,0,82.74,atrayn460,Christian McCaffrey,Quentin Johnston,Dak Prescott,Romeo Doubs,Jaylen Warren,Brock Bowers
1387,0,82.74,ironram8,Jaxon Smith-Njigba,Rachaad White,DK Metcalf,Matthew Stafford,Jake Tonges,Rashid Shaheed
1391,0,82.72,dhudurg76,Jaxon Smith-Njigba,Derrick Henry,Kenneth Walker III,CeeDee Lamb,Brock Bowers,Trevor Lawrence
1391,0,82.72,copperprices,Jonathan Taylor,Jaylen Waddle,Jake Ferguson,Matthew Golden,Tony Pollard,Sam Darnold
1391,0,82.72,hdjdhdjdjsk,Christian McCaffrey,Quentin Johnston,Ladd McConkey,Lamar Jackson,Darren Waller,Matthew Golden
1391,0,82.72,vindep,Jaxon Smith-Njigba,Ja'Marr Chase,Jaylen Warren,Hunter Henry,Trevor Lawrence,Tony Pollard
1395,0,82.7,nf42,Jaxon Smith-Njigba,Rachaad White,Michael Carter,Marvin Harrison,Sam Darnold,Jake Tonges
1395,0,82.7,razor33,Rico Dowdle,Jake Ferguson,Quentin Johnston,Kendrick Bourne,Tony Pollard,Tua Tagovailoa
1395,0,82.7,jameso714,Christian McCaffrey,Brian Thomas,Travis Hunter,AJ Barner,Sam Darnold,Cooper Kupp
1395,0,82.7,whodeysss,Christian McCaffrey,Trey McBride,Ladd McConkey,Michael Pittman Jr.,Chris Olave,Tua Tagovailoa
1399,0,82.68,krutches93,Ashton Jeanty,Ja'Marr Chase,Chuba Hubbard,Darren Waller,Ricky Pearsall,Lamar Jackson
1400,0,82.64,danjpreciado,Jonathan Taylor,Trey McBride,Travis Etienne Jr.,Baker Mayfield,Zay Flowers,Cooper Kupp
1400,0,82.64,tonysprocket,De'Von Achane,Derrick Henry,Dak Prescott,Romeo Doubs,Brock Bowers,Jauan Jennings
1400,0,82.64,clayr007,Kyren Williams,Tetairoa McMillan,Drake Maye,Marvin Harrison,Michael Mayer,Zay Flowers
1403,0,82.62,overtherhine,Josh Jacobs,Brian Thomas,Jake Ferguson,Rhamondre Stevenson,Calvin Ridley,Trevor Lawrence
1403,0,82.62,mtmrevolt,Ashton Jeanty,Tyler Warren,Brian Thomas,Rashid Shaheed,Tee Higgins,Trevor Lawrence
1405,0,82.58,fflinx,Jonathan Taylor,Travis Etienne Jr.,Tyler Warren,Daniel Jones,Jakobi Meyers,Tee Higgins
1405,0,82.58,nez,Christian McCaffrey,Tyler Warren,Ladd McConkey,Chris Olave,Jauan Jennings,Mac Jones
1407,0,82.56,manaray31,Ashton Jeanty,Tetairoa McMillan,Ladd McConkey,Michael Pittman Jr.,Bryce Young,AJ Barner
1408,0,82.5,jbaconator,Jaxon Smith-Njigba,Travis Etienne Jr.,Michael Carter,Chris Olave,Sam Darnold,AJ Barner
1408,0,82.5,noticemesenpai,Jaxon Smith-Njigba,Tetairoa McMillan,Jake Ferguson,Jaylen Warren,Rhamondre Stevenson,Sam Darnold
1408,0,82.5,asaptuna,Kyren Williams,Rico Dowdle,Marvin Harrison,Hunter Henry,Kyler Murray,Rashid Shaheed
1408,0,82.5,drapp,Kyren Williams,Ja'Marr Chase,Michael Carter,DK Metcalf,David Njoku,Aaron Rodgers
1408,0,82.5,manaray31,Kyren Williams,Ja'Marr Chase,Michael Carter,DK Metcalf,David Njoku,Aaron Rodgers
1413,0,82.48,aaronjh22,Christian McCaffrey,Tucker Kraft,Ladd McConkey,Rhamondre Stevenson,Daniel Jones,Alec Pierce
1413,0,82.48,wallstwilson,Kyren Williams,George Pickens,Michael Pittman Jr.,Daniel Jones,David Njoku,Tee Higgins
1413,0,82.48,jtmckenzi,Javonte Williams,Tyler Warren,Ladd McConkey,Jaylen Warren,Daniel Jones,Mike Evans
1413,0,82.48,bustersboys,Josh Jacobs,Stefon Diggs,Michael Carter,Daniel Jones,Matthew Golden,Taysom Hill
1417,0,82.46,ygbamm,Jonathan Taylor,Jaylen Waddle,Baker Mayfield,Romeo Doubs,Matthew Golden,AJ Barner
1417,0,82.46,breesdatruth,Ashton Jeanty,Ladd McConkey,Darren Waller,Justin Herbert,Kendrick Bourne,Kendre Miller
1417,0,82.46,angelinasd,Rico Dowdle,Tetairoa McMillan,Michael Carter,Michael Pittman Jr.,Bryce Young,David Njoku
1420,0,82.44,fflinx,Jonathan Taylor,Brian Thomas,Jake Ferguson,Baker Mayfield,Rhamondre Stevenson,Tre Tucker
1421,0,82.42,dbsultan,Josh Jacobs,Tyler Warren,Tee Higgins,Michael Carter,Calvin Ridley,Trevor Lawrence
1422,0,82.4,itsmookiee,Jaxon Smith-Njigba,Derrick Henry,Michael Carter,Sam Darnold,Cooper Kupp,Jonnu Smith
1422,0,82.4,mderr,Jaxon Smith-Njigba,Tyler Warren,Michael Carter,Zay Flowers,Chase Brown,Sam Darnold
1422,0,82.4,d4ve,Jaxon Smith-Njigba,Travis Etienne Jr.,Tucker Kraft,Marvin Harrison,Sam Darnold,Josh Downs
